OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,F2010_12_1,F2010_12_2,F2010_12_3,F2010_12_4,F2010_12_5,F2010_12_6,F2010_12_7,F2010_12_8,Shape_Le_1,Shape_Ar_1
157,2,157,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212000000000,-38.518002000000003,3.5,3,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,157,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
158,2,158,500,Nordeste,Ceara,Leste-Oeste,-3.714080000000000,-38.540489999999998,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,158,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
159,1,159,501,Nordeste,Ceara,Titanzinho,-3.707351000000000,-38.467813000000000,3.5,NA,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,159,2304400,Fortaleza,CE,"Sports, recreation and leisure activities",632.000000000000000,5030.000000000000000,0.000000000000000,0.000000000000000,2452185.000000000000000,0.002051231860565,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,62831.853071795863798,314159265.358979284763336
160,2,160,502,Nordeste,Ceara,Icarai,-3.670278000000000,-38.669443999999999,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,160,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
161,2,161,503,Nordeste,Ceara,Pico das Almas,-3.605083000000000,-38.761997000000001,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,161,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
162,2,162,504,Nordeste,Ceara,Taiba,-3.505663000000000,-38.905270000000002,3,3,Right and left,Point-break,All surfers,10000.000000000000000,162,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
163,2,163,505,Nordeste,Ceara,Paracuru,-3.406714000000000,-39.032620999999999,3.5,NA,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,163,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
164,2,164,506,Nordeste,Ceara,Jericoacoara,-2.787089000000000,-40.512611000000000,3,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,164,2304251,Cruz,CE,"Sports, recreation and leisure activities",3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,22479.000000000000000,0.000133457894034,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,22479.000000000000000,62831.853071795863798,314159265.358979284763336
165,2,165,507,Nordeste,Maranhao,Travosa,-2.358991000000000,-43.243904000000001,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,165,2109403,Primeira Cruz,MA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13954.000000000000000,0.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,13954.000000000000000,62831.853071795863798,314159265.358979284763336
166,4,166,508,Norte,Para,marahu,-1.073422000000000,-48.403187000000003,3.5,2,Right and left,Sand-bar,All surfers,10000.000000000000000,166,1501402,Belém,PA,"Sports, recreation and leisure activities",219.000000000000000,2969.000000000000000,0.000000000000000,0.000000000000000,1393399.000000000000000,0.002130760822995,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,1393399.000000000000000,62831.853071795863798,314159265.358979284763336
167,1,167,509,Norte,Para,Camaraçu,-0.868831000000000,-46.430798000000003,5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,167,1500909,Augusto Corrêa,PA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40497.000000000000000,0.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,40497.000000000000000,62831.853071795863798,314159265.358979284763336
168,2,168,510,Norte,Para,Araruna,-0.688517000000000,-48.483266999999998,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,168,1506302,Salvaterra,PA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20183.000000000000000,0.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,20183.000000000000000,62831.853071795863798,314159265.358979284763336
169,2,169,511,Norte,Maranhao,Pororoca,1.242601000000000,-50.291972000000001,4,NA,Right and left,Rivermouth,Experienced surfers,10000.000000000000000,169,1600105,Amapá,AP,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8069.000000000000000,0.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,8069.000000000000000,62831.853071795863798,314159265.358979284763336
170,1,170,537,Nordeste,Bahia Sul,Sirihyba,-14.955150900000000,-39.007338300000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,170,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,0.000000000000000,0.000000000000000,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
171,4,171,538,Nordeste,Bahia Sul,Sol do Muta,-13.881859300000000,-38.948337600000002,NA,3,Right,Point-break,All surfers,10000.000000000000000,171,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
172,3,172,539,Nordeste,Bahia Norte,Rock Quente,-12.937671999999999,-38.326481000000001,3.5,NA,Right and left,Reef-rocky,NA,10000.000000000000000,172,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,0.000000000000000,0.000000000000000,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
173,3,173,540,Nordeste,Bahia Norte,Ribeira,-12.918761999999999,-38.502079999999999,NA,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,173,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20725.000000000000000,0.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
174,2,174,541,Nordeste,Bahia Norte,Praia das Ondas,-12.596083999999999,-38.028939000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,174,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,0.000000000000000,0.000000000000000,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
175,2,175,542,Nordeste,Sergipe and Alagoas,Rainha,-9.644078000000000,-35.698022000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,175,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5526.000000000000000,0.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,62831.853071795863798,314159265.358979284763336
176,3,176,543,Nordeste,Paraiba and Pernambucco,Pedra de Xaréu,-8.303081000000001,-34.945245000000000,3.5,4,Right,Point-break,All surfers,10000.000000000000000,176,2602902,Cabo de Santo Agostinho,PE,"Sports, recreation and leisure activities",11.000000000000000,37.000000000000000,0.000000000000000,0.000000000000000,185025.000000000000000,0.000199972976625,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,62831.853071795863798,314159265.358979284763336
177,2,177,544,Nordeste,Ceara,Prainha,-3.899172000000000,-38.346806000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,177,2301000,Aquiraz,CE,"Sports, recreation and leisure activities",14.000000000000000,1666.000000000000000,0.000000000000000,0.000000000000000,72628.000000000000000,0.022938811477667,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,62831.853071795863798,314159265.358979284763336
178,1,178,545,Nordeste,Fernando Do Noronha,Laje do Bode,-3.847468000000000,-32.434612000000001,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,178,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
179,4,179,546,Nordeste,Maranhao,Caolho,-2.478724000000000,-44.240184999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,179,2107506,Paço do Lumiar,MA,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105121.000000000000000,0.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,62831.853071795863798,314159265.358979284763336
180,2,180,547,Norte,Para,Atalaia (salinas),-0.596981000000000,-47.293622999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,180,1506203,Salinópolis,PA,"Sports, recreation and leisure activities",5.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,37421.000000000000000,0.000320675556506,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,37421.000000000000000,62831.853071795863798,314159265.358979284763336
181,2,181,548,Norte,Para,Algodoal,-0.577838000000000,-47.579901000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,181,1504307,Maracanã,PA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28376.000000000000000,0.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,28376.000000000000000,62831.853071795863798,314159265.358979284763336
