OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,Shape_Leng,Shape_Area,pop_change,Shape_Le_1,Shape_Ar_1
81,3,81,80,Sudeste,NA,"Barrao, Brazil",-20.427381000000000,-40.320982000000001,10000.000000000000000,81,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
82,3,82,81,Sudeste,NA,Barrinha,-20.422540999999999,-40.321933999999999,10000.000000000000000,82,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
83,4,83,82,Sudeste,NA,Praia de Camburi,-20.279677000000000,-40.248994000000003,10000.000000000000000,83,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
84,2,84,83,Sudeste,NA,Velzyland,-20.244838999999999,-40.216205000000002,10000.000000000000000,84,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,0.000000000000000,0.000000000000000,88086.000000000000000,62831.853071795863798,314159265.358979284763336
85,2,85,84,Sudeste,NA,Ponta da Cacao,-20.219573000000000,-40.196268000000003,10000.000000000000000,85,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,0.000000000000000,0.000000000000000,88086.000000000000000,62831.853071795863798,314159265.358979284763336
86,2,86,85,Sudeste,NA,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999,10000.000000000000000,86,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,0.000000000000000,0.000000000000000,88086.000000000000000,62831.853071795863798,314159265.358979284763336
87,2,87,86,Sudeste,NA,Praia da Baleia,-20.171105000000001,-40.184866000000000,10000.000000000000000,87,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,0.000000000000000,0.000000000000000,88086.000000000000000,62831.853071795863798,314159265.358979284763336
88,2,88,87,Sudeste,NA,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000,10000.000000000000000,88,3202207,Fundão,ES,286.853999999999985,8170.000000000000000,9215.000000000000000,10204.000000000000000,13009.000000000000000,17025.000000000000000,0.000000000000000,0.000000000000000,4016.000000000000000,62831.853071795863798,314159265.358979284763336
89,2,89,88,Sudeste,NA,Xa,-20.107229000000000,-40.171174999999998,10000.000000000000000,89,3202207,Fundão,ES,286.853999999999985,8170.000000000000000,9215.000000000000000,10204.000000000000000,13009.000000000000000,17025.000000000000000,0.000000000000000,0.000000000000000,4016.000000000000000,62831.853071795863798,314159265.358979284763336
90,3,90,89,Sudeste,NA,Nova Almeida,-20.058461999999999,-40.183000999999997,10000.000000000000000,90,3200607,Aracruz,ES,1420.285000000000082,26507.000000000000000,35791.000000000000000,52433.000000000000000,64637.000000000000000,81832.000000000000000,0.000000000000000,0.000000000000000,17195.000000000000000,62831.853071795863798,314159265.358979284763336
91,3,91,90,Sudeste,NA,Praia Grande,-20.047100000000000,-40.182743000000002,10000.000000000000000,91,3200607,Aracruz,ES,1420.285000000000082,26507.000000000000000,35791.000000000000000,52433.000000000000000,64637.000000000000000,81832.000000000000000,0.000000000000000,0.000000000000000,17195.000000000000000,62831.853071795863798,314159265.358979284763336
92,1,92,91,Sudeste,NA,Regencia,-19.562811000000000,-39.764263999999997,10000.000000000000000,92,3203205,Linhares,ES,3496.262999999999920,92329.000000000000000,123163.000000000000000,119690.000000000000000,112617.000000000000000,141306.000000000000000,0.000000000000000,0.000000000000000,28689.000000000000000,62831.853071795863798,314159265.358979284763336
93,1,93,92,Sudeste,NA,Guriri,-18.910750000000000,-39.738563999999997,10000.000000000000000,93,3204906,São Mateus,ES,2346.048999999999978,41150.000000000000000,55080.000000000000000,73903.000000000000000,90460.000000000000000,109028.000000000000000,0.000000000000000,0.000000000000000,18568.000000000000000,62831.853071795863798,314159265.358979284763336
94,1,94,93,Nordeste,NA,Milionarios,-14.847631000000000,-39.022942000000000,10000.000000000000000,94,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
95,1,95,94,Nordeste,NA,Sul,-14.831120000000000,-39.022562999999998,10000.000000000000000,95,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
96,1,96,95,Nordeste,NA,Pedra da Cachorra,-14.821026000000000,-39.023632999999997,10000.000000000000000,96,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
97,1,97,96,Nordeste,NA,Jardim Atlantico,-14.815026000000000,-39.023400000000002,10000.000000000000000,97,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
98,1,98,97,Nordeste,NA,Baduska,-14.809442000000001,-39.023423000000001,10000.000000000000000,98,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
99,1,99,98,Nordeste,NA,Norte,-14.660090000000000,-39.063006999999999,10000.000000000000000,99,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
100,3,100,99,Nordeste,NA,Havaizinho,-14.468062000000000,-39.023161000000002,10000.000000000000000,100,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
101,2,101,100,Nordeste,NA,Sao Jose,-14.316062000000001,-38.990701000000001,10000.000000000000000,101,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
102,2,102,101,Nordeste,NA,Corals,-14.275408000000001,-38.982568999999998,10000.000000000000000,102,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
103,1,103,102,Nordeste,NA,Tony,-13.016731999999999,-38.488781000000003,10000.000000000000000,103,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
104,1,104,103,Nordeste,NA,Meridien,-13.016598000000000,-38.484878999999999,10000.000000000000000,104,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
105,1,105,104,Nordeste,NA,Amaralina,-13.015369000000000,-38.471834000000001,10000.000000000000000,105,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
106,1,106,105,Nordeste,NA,Tubao,-13.010683999999999,-38.461410999999998,10000.000000000000000,106,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
107,1,107,106,Nordeste,NA,Psiu,-12.995919000000001,-38.439390000000003,10000.000000000000000,107,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
108,1,108,107,Nordeste,NA,Alex,-12.973279000000000,-38.406477000000002,10000.000000000000000,108,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
109,2,109,108,Nordeste,NA,Terceira Ponte,-12.963839999999999,-38.396822000000000,10000.000000000000000,109,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
110,2,110,109,Nordeste,NA,SESC,-12.960485000000000,-38.390998000000003,10000.000000000000000,110,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
111,2,111,110,Nordeste,NA,Farol,-12.958147000000000,-38.352812999999998,10000.000000000000000,111,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
112,2,112,111,Nordeste,NA,Pedro do Sal,-12.954224000000000,-38.347234000000000,10000.000000000000000,112,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
113,3,113,112,Nordeste,NA,Itapoa,-12.952339000000000,-38.369608999999997,10000.000000000000000,113,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
114,2,114,113,Nordeste,NA,Seper,-12.952040999999999,-38.343243999999999,10000.000000000000000,114,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
115,2,115,114,Nordeste,NA,Corrente,-12.948985000000000,-38.339199999999998,10000.000000000000000,115,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
116,3,116,115,Nordeste,NA,Stela Maris,-12.947385000000001,-38.337372000000002,10000.000000000000000,116,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
117,3,117,116,Nordeste,NA,Plator,-12.946393000000000,-38.333083999999999,10000.000000000000000,117,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
118,3,118,117,Nordeste,NA,Aleluia,-12.926800999999999,-38.312618999999998,10000.000000000000000,118,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
119,3,119,118,Nordeste,NA,Ipitanga,-12.920477000000000,-38.309717999999997,10000.000000000000000,119,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
120,3,120,119,Nordeste,NA,Vilas,-12.894546000000000,-38.290790999999999,10000.000000000000000,120,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
121,3,121,120,Nordeste,NA,Busca Vida,-12.863464000000000,-38.255961999999997,10000.000000000000000,121,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
122,2,122,121,Nordeste,NA,Itacimirim,-12.639232000000000,-38.048194000000002,10000.000000000000000,122,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
123,2,123,122,Nordeste,NA,Praia do Forte,-12.583304999999999,-38.005077999999997,10000.000000000000000,123,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
124,3,124,123,Nordeste,NA,Imbassai,-12.342055000000000,-37.846200000000003,10000.000000000000000,124,2910503,Entre Rios,BA,1187.766000000000076,19188.000000000000000,22545.000000000000000,27718.000000000000000,37513.000000000000000,39872.000000000000000,0.000000000000000,0.000000000000000,2359.000000000000000,62831.853071795863798,314159265.358979284763336
125,2,125,124,Nordeste,NA,Costa do Sauipe,-12.022171000000000,-37.645508000000000,10000.000000000000000,125,2908606,Conde,BA,931.105999999999995,17216.000000000000000,15228.000000000000000,16149.000000000000000,20426.000000000000000,23620.000000000000000,0.000000000000000,0.000000000000000,3194.000000000000000,62831.853071795863798,314159265.358979284763336
