OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,Shape_Le_1,Shape_Ar_1
432,2,432,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,432,3304755,São Francisco de Itabapoana,RJ,"Sports, recreation and leisure activities",3.000000000000000,0.000000000000000,248300.353324470110238,1287354490.824368476867676,41354.000000000000000,0.000320640058631,62831.853071795863798,314159265.358979284763336
433,1,433,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,433,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.002089546568395,62831.853071795863798,314159265.358979284763336
434,4,434,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,434,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001371585738559,62831.853071795863798,314159265.358979284763336
435,4,435,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,10000.000000000000000,435,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001371585738559,62831.853071795863798,314159265.358979284763336
436,4,436,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,436,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001371585738559,62831.853071795863798,314159265.358979284763336
437,3,437,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,437,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001828780984745,62831.853071795863798,314159265.358979284763336
438,3,438,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,438,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001828780984745,62831.853071795863798,314159265.358979284763336
439,4,439,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,10000.000000000000000,439,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001677009826013,62831.853071795863798,314159265.358979284763336
440,4,440,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,440,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001677009826013,62831.853071795863798,314159265.358979284763336
441,2,441,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,441,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,134006.678447264479473,619949191.040087342262268,409267.000000000000000,0.002148366364297,62831.853071795863798,314159265.358979284763336
442,1,442,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,442,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,134006.678447264479473,619949191.040087342262268,409267.000000000000000,0.001221696349816,62831.853071795863798,314159265.358979284763336
443,2,443,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,443,3202207,Fundão,ES,"Sports, recreation and leisure activities",5.000000000000000,8.000000000000000,152639.616042121895589,324078869.887525260448456,17025.000000000000000,0.000845796779900,62831.853071795863798,314159265.358979284763336
444,2,444,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,444,3200607,Aracruz,ES,"Sports, recreation and leisure activities",35.000000000000000,106.000000000000000,200122.311138328397647,1600527569.834954977035522,81832.000000000000000,0.001429659250505,62831.853071795863798,314159265.358979284763336
445,2,445,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,445,3201605,Conceição da Barra,ES,"Sports, recreation and leisure activities",4.000000000000000,0.000000000000000,201087.047567643428920,1311682023.321707010269165,28449.000000000000000,0.000559489305500,62831.853071795863798,314159265.358979284763336
446,1,446,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,446,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,62831.853071795863798,314159265.358979284763336
447,2,447,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,447,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
448,2,448,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,10000.000000000000000,448,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
449,2,449,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,449,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
450,2,450,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,450,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
451,2,451,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,451,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
452,2,452,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,452,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
453,2,453,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,10000.000000000000000,453,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
454,2,454,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,454,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
455,2,455,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,10000.000000000000000,455,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,174504.567301789385965,890570917.903506636619568,35180.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
456,2,456,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,456,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,174504.567301789385965,890570917.903506636619568,35180.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
457,2,457,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,457,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,174504.567301789385965,890570917.903506636619568,35180.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
458,2,458,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,458,2905404,Cairu,BA,"Sports, recreation and leisure activities",4.000000000000000,0.000000000000000,122305.154692758835154,473997116.871099114418030,15374.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
459,3,459,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,10000.000000000000000,459,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,57113.133944424029323,127534320.013269022107124,20725.000000000000000,0.000480878957036,62831.853071795863798,314159265.358979284763336
460,3,460,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,460,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,57113.133944424029323,127534320.013269022107124,20725.000000000000000,0.000480878957036,62831.853071795863798,314159265.358979284763336
461,3,461,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,461,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,57113.133944424029323,127534320.013269022107124,20725.000000000000000,0.000480878957036,62831.853071795863798,314159265.358979284763336
462,1,462,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,462,2927408,Salvador,BA,"Sports, recreation and leisure activities",513.000000000000000,3860.000000000000000,153651.073524797422579,728550712.886666059494019,2675656.000000000000000,0.001442636871107,62831.853071795863798,314159265.358979284763336
463,3,463,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,463,2919207,Lauro de Freitas,BA,"Sports, recreation and leisure activities",69.000000000000000,408.000000000000000,44958.372642597612867,60975279.729594029486179,163449.000000000000000,0.001564255111625,62831.853071795863798,314159265.358979284763336
464,3,464,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,464,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.001491291274181,62831.853071795863798,314159265.358979284763336
465,1,465,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,465,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.000535045478866,62831.853071795863798,314159265.358979284763336
466,2,466,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,466,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.000402983305357,62831.853071795863798,314159265.358979284763336
467,2,467,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,467,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.000267522739433,62831.853071795863798,314159265.358979284763336
468,3,468,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,10000.000000000000000,468,2800308,Aracaju,SE,"Sports, recreation and leisure activities",212.000000000000000,1083.000000000000000,88055.549779936845880,188764170.430754661560059,571149.000000000000000,0.000845597565111,62831.853071795863798,314159265.358979284763336
469,3,469,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,469,2700607,Barra de São Miguel,AL,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,53443.656837486960285,76361006.650805667042732,7574.000000000000000,0.000653746373292,62831.853071795863798,314159265.358979284763336
470,3,470,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,470,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,36835.205293825041736,40694353.155637159943581,5526.000000000000000,0.000653746373292,62831.853071795863798,314159265.358979284763336
471,2,471,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,471,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,36835.205293825041736,40694353.155637159943581,5526.000000000000000,0.000589119462063,62831.853071795863798,314159265.358979284763336
472,1,472,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,10000.000000000000000,472,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,119782.485250709156389,522924682.084742724895477,932748.000000000000000,0.001178238924125,62831.853071795863798,314159265.358979284763336
473,2,473,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,473,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,119782.485250709156389,522924682.084742724895477,932748.000000000000000,0.000589119462063,62831.853071795863798,314159265.358979284763336
474,4,474,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,474,2700508,Barra de Santo Antônio,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,77774.844307329069125,134764461.401209592819214,14230.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
475,2,475,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,475,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,125593.788612841060967,532560225.632682740688324,80637.000000000000000,0.000403089258982,62831.853071795863798,314159265.358979284763336
476,2,476,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,476,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,125593.788612841060967,532560225.632682740688324,80637.000000000000000,0.000403089258982,62831.853071795863798,314159265.358979284763336
477,1,477,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,477,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,125593.788612841060967,532560225.632682740688324,80637.000000000000000,0.000632464005357,62831.853071795863798,314159265.358979284763336
478,3,478,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,478,2602902,Cabo de Santo Agostinho,PE,"Sports, recreation and leisure activities",11.000000000000000,37.000000000000000,141250.833539131097496,454136669.403226137161255,185025.000000000000000,0.000431057846651,62831.853071795863798,314159265.358979284763336
479,3,479,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,479,2500601,Alhandra,PB,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,91424.177612043364206,186786181.585661858320236,18007.000000000000000,0.000482866043614,62831.853071795863798,314159265.358979284763336
480,5,480,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,480,2501807,Bayeux,PB,"Sports, recreation and leisure activities",9.000000000000000,30.000000000000000,35051.367177720734617,28101307.225109390914440,99716.000000000000000,0.000445511894139,62831.853071795863798,314159265.358979284763336
481,3,481,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,10000.000000000000000,481,2503209,Cabedelo,PB,"Sports, recreation and leisure activities",25.000000000000000,0.000000000000000,48319.774519626495021,30287165.298934374004602,57944.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
482,4,482,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,3.5,3,Right,Point-break,All surfers,10000.000000000000000,482,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,79494.148925711779157,250307574.272380918264389,8573.000000000000000,0.000825160110559,62831.853071795863798,314159265.358979284763336
483,6,483,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,483,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000550106740373,62831.853071795863798,314159265.358979284763336
484,6,484,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,484,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000550106740373,62831.853071795863798,314159265.358979284763336
485,7,485,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,485,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000848096877493,62831.853071795863798,314159265.358979284763336
486,7,486,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,486,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000848096877493,62831.853071795863798,314159265.358979284763336
487,3,487,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,3,NA,Right and left,NA,NA,10000.000000000000000,487,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,65690.132019416298135,125176217.949197560548782,202456.000000000000000,0.001123888413706,62831.853071795863798,314159265.358979284763336
488,3,488,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,488,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,65690.132019416298135,125176217.949197560548782,202456.000000000000000,0.001662620514550,62831.853071795863798,314159265.358979284763336
489,4,489,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,489,2402600,Ceará-Mirim,RN,"Sports, recreation and leisure activities",5.000000000000000,21.000000000000000,126497.440711386050680,730864241.129628062248230,68141.000000000000000,0.001193374902643,62831.853071795863798,314159265.358979284763336
490,2,490,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,490,2302206,Beberibe,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,236823.223606431245571,1604212599.808684825897217,49311.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
491,2,491,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,NA,NA,NA,Beach-break,All surfers,10000.000000000000000,491,2301000,Aquiraz,CE,"Sports, recreation and leisure activities",14.000000000000000,1666.000000000000000,116644.715803514453000,481957810.339553296566010,72628.000000000000000,0.011469405738834,62831.853071795863798,314159265.358979284763336
492,1,492,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,4,2,Left,Beach-break,Experienced surfers,10000.000000000000000,492,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
493,1,493,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457000000000,-32.431694000000000,4,3,Right and left,Reef-coral,Pros or kamikaze only...,10000.000000000000000,493,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
494,1,494,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122000000000,-32.418498000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,494,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
495,1,495,494,Nordeste,Fernando Do Noronha,Meio,-3.839607000000000,-32.413288999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,495,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
496,1,496,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906000000000,-32.411127000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,496,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
497,1,497,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106000000000,-32.403348999999999,3.5,NA,Right,Reef-coral,Experienced surfers,10000.000000000000000,497,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
498,1,498,497,Nordeste,Fernando Do Noronha,Abras,-3.827602000000000,-32.400581000000003,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,498,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
499,2,499,498,Nordeste,Ceara,Futuro,-3.726691000000000,-38.457008999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,499,2304285,Eusébio,CE,"Sports, recreation and leisure activities",13.000000000000000,106.000000000000000,50568.773640045088541,79081639.294931516051292,46033.000000000000000,0.002176963876321,62831.853071795863798,314159265.358979284763336
500,2,500,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212000000000,-38.518002000000003,3.5,3,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,500,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.001219199406243,62831.853071795863798,314159265.358979284763336
501,2,501,500,Nordeste,Ceara,Leste-Oeste,-3.714080000000000,-38.540489999999998,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,501,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.001219199406243,62831.853071795863798,314159265.358979284763336
502,1,502,501,Nordeste,Ceara,Titanzinho,-3.707351000000000,-38.467813000000000,3.5,NA,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,502,2304400,Fortaleza,CE,"Sports, recreation and leisure activities",632.000000000000000,5030.000000000000000,113167.554767321198597,313331963.268373012542725,2452185.000000000000000,0.002051231860565,62831.853071795863798,314159265.358979284763336
503,2,503,502,Nordeste,Ceara,Icarai,-3.670278000000000,-38.669443999999999,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,503,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.001219199406243,62831.853071795863798,314159265.358979284763336
504,2,504,503,Nordeste,Ceara,Pico das Almas,-3.605083000000000,-38.761997000000001,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,504,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.000193583475960,62831.853071795863798,314159265.358979284763336
505,2,505,504,Nordeste,Ceara,Taiba,-3.505663000000000,-38.905270000000002,3,3,Right and left,Point-break,All surfers,10000.000000000000000,505,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,88089.084687890950590,305484382.163070201873779,31636.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
506,2,506,505,Nordeste,Ceara,Paracuru,-3.406714000000000,-39.032620999999999,3.5,NA,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,506,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,88089.084687890950590,305484382.163070201873779,31636.000000000000000,0.000049931759928,62831.853071795863798,314159265.358979284763336
507,2,507,506,Nordeste,Ceara,Jericoacoara,-2.787089000000000,-40.512611000000000,3,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,507,2304251,Cruz,CE,"Sports, recreation and leisure activities",3.000000000000000,3.000000000000000,105032.268435079269693,336368349.537278711795807,22479.000000000000000,0.000066728947017,62831.853071795863798,314159265.358979284763336
