OBJECTID,Join_Count,TARGET_FID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,Shape_Le_1,Shape_Ar_1
445,2,445, ,0.000000000000000,0.000000000000000,Bahia Sul,Boca da Barra, ,3.500000000000000,4,Right,Rivermouth,Experienced surfers,-14.265879999999999,-38.986702000000001,10000.000000000000000,444,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
446,2,446, ,0.000000000000000,0.000000000000000,Bahia Sul,Pontal, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-14.263551000000000,-38.993568000000003,10000.000000000000000,445,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
447,2,447, ,0.000000000000000,0.000000000000000,Bahia Sul,Praia dos Algodoes, ,3.000000000000000,3,Right and left,Reef-coral,All surfers,-14.077500000000001,-38.954444000000002,10000.000000000000000,446,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,174504.567301789385965,890570917.903506636619568,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
448,2,448, ,0.000000000000000,0.000000000000000,Bahia Sul,Saquaira, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-14.041088999999999,-38.948078000000002,10000.000000000000000,447,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,174504.567301789385965,890570917.903506636619568,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
449,2,449, ,0.000000000000000,0.000000000000000,Bahia Sul,Taipu de Fora, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-13.942398000000001,-38.926620000000000,10000.000000000000000,448,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,174504.567301789385965,890570917.903506636619568,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
450,2,450, ,0.000000000000000,0.000000000000000,Bahia Sul,Pedra do Moleque, ,3.500000000000000,3,Right,Reef-coral,Experienced surfers,-13.377011000000000,-38.912630000000000,10000.000000000000000,449,2905404,Cairu,BA,"Sports, recreation and leisure activities",4.000000000000000,0.000000000000000,122305.154692758835154,473997116.871099114418030,15374.000000000000000,0.000000000000000,15374.000000000000000,15374.000000000000000,62831.853071795863798,314159265.358979284763336
451,3,451, ,0.000000000000000,0.000000000000000,Bahia Norte,Farol da Barra, ,3.500000000000000,2,Left,breakwater/jetty,Experienced surfers,-13.009994000000001,-38.533602000000002,10000.000000000000000,450,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,57113.133944424029323,127534320.013269022107124,20725.000000000000000,0.000480878957036,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
452,3,452, ,0.000000000000000,0.000000000000000,Bahia Norte,Barravento, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-13.009764000000001,-38.526971000000003,10000.000000000000000,451,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,57113.133944424029323,127534320.013269022107124,20725.000000000000000,0.000480878957036,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
453,3,453, ,0.000000000000000,0.000000000000000,Bahia Norte,Espanhol, ,3.500000000000000,2,Right and left,Point-break,Experienced surfers,-13.006230000000000,-38.533397999999998,10000.000000000000000,452,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,57113.133944424029323,127534320.013269022107124,20725.000000000000000,0.000480878957036,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
454,1,454, ,0.000000000000000,0.000000000000000,Bahia Norte,Corsário, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-12.976457000000000,-38.423394999999999,10000.000000000000000,453,2927408,Salvador,BA,"Sports, recreation and leisure activities",513.000000000000000,3860.000000000000000,153651.073524797422579,728550712.886666059494019,2675656.000000000000000,0.001442636871107,2675656.000000000000000,2675656.000000000000000,62831.853071795863798,314159265.358979284763336
455,3,455, ,0.000000000000000,0.000000000000000,Bahia Norte,Jaguaribe, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-12.955755000000000,-38.385007000000002,10000.000000000000000,454,2919207,Lauro de Freitas,BA,"Sports, recreation and leisure activities",69.000000000000000,408.000000000000000,44958.372642597612867,60975279.729594029486179,163449.000000000000000,0.001564255111625,163449.000000000000000,163449.000000000000000,62831.853071795863798,314159265.358979284763336
456,3,456, ,0.000000000000000,0.000000000000000,Bahia Norte,Stella Maris, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-12.936097999999999,-38.323714000000002,10000.000000000000000,455,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.001491291274181,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
457,1,457, ,0.000000000000000,0.000000000000000,Bahia Norte,Praia do forte, ,3.500000000000000,4,Right and left,Reef-coral,Experienced surfers,-12.734415000000000,-38.144444999999997,10000.000000000000000,456,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
458,2,458, ,0.000000000000000,0.000000000000000,Bahia Norte,Scar Reef, ,3.500000000000000,2,Right and left,Reef-coral,Experienced surfers,-12.674941000000000,-38.085174000000002,10000.000000000000000,457,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.000402983305357,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
459,2,459, ,0.000000000000000,0.000000000000000,Bahia Norte,Casinha, ,3.500000000000000,3,Right,Reef-coral,Experienced surfers,-12.556333000000000,-37.988351999999999,10000.000000000000000,458,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,213986.614317887433572,823829100.797487497329712,242970.000000000000000,0.000267522739433,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
460,3,460, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,Aracaju, ,3.000000000000000,3,Right and left, ,All surfers,-10.987674000000000,-37.041145999999998,10000.000000000000000,459,2800308,Aracaju,SE,"Sports, recreation and leisure activities",212.000000000000000,1083.000000000000000,88055.549779936845880,188764170.430754661560059,571149.000000000000000,0.000845597565111,571149.000000000000000,571149.000000000000000,62831.853071795863798,314159265.358979284763336
461,3,461, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,Praia Do Francês, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-9.772375000000000,-35.845170000000003,10000.000000000000000,460,2700607,Barra de São Miguel,AL,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,53443.656837486960285,76361006.650805667042732,7574.000000000000000,0.000653746373292,7574.000000000000000,7574.000000000000000,62831.853071795863798,314159265.358979284763336
462,3,462, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,Pedra Virada, ,3.500000000000000,2,Left,Reef-rocky,Experienced surfers,-9.678906000000000,-35.702514000000001,10000.000000000000000,461,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,36835.205293825041736,40694353.155637159943581,5526.000000000000000,0.000653746373292,5526.000000000000000,5526.000000000000000,62831.853071795863798,314159265.358979284763336
463,2,463, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,Cruz das Almas, ,3.500000000000000,4,Right and left,Sand-bar,All surfers,-9.631199000000001,-35.696071000000003,10000.000000000000000,462,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,36835.205293825041736,40694353.155637159943581,5526.000000000000000,0.000589119462063,5526.000000000000000,5526.000000000000000,62831.853071795863798,314159265.358979284763336
464,1,464, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,Riacho Doce, ,3.000000000000000,3,Right and left,Rivermouth,All surfers,-9.568049999999999,-35.646794000000000,10000.000000000000000,463,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,119782.485250709156389,522924682.084742724895477,932748.000000000000000,0.001178238924125,932748.000000000000000,932748.000000000000000,62831.853071795863798,314159265.358979284763336
465,2,465, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,New Orleans,Praia de Jatiuca,3.000000000000000,0,Right and left,Beach-break,All surfers,-9.526289999999999,-35.583022000000000,10000.000000000000000,464,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,119782.485250709156389,522924682.084742724895477,932748.000000000000000,0.000589119462063,932748.000000000000000,932748.000000000000000,62831.853071795863798,314159265.358979284763336
466,4,466, ,0.000000000000000,0.000000000000000,Sergipe and Alagoas,Praia do Morro, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-9.327169000000000,-35.438530999999998,10000.000000000000000,465,2700508,Barra de Santo Antônio,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,77774.844307329069125,134764461.401209592819214,14230.000000000000000,0.000000000000000,14230.000000000000000,14230.000000000000000,62831.853071795863798,314159265.358979284763336
467,2,467, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,Maracaipe, ,4.000000000000000,4,Right and left,Beach-break,Experienced surfers,-8.525427000000001,-35.006261000000002,10000.000000000000000,466,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,125593.788612841060967,532560225.632682740688324,80637.000000000000000,0.000403089258982,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
468,2,468, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,Borete, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-8.499622000000000,-35.003127999999997,10000.000000000000000,467,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,125593.788612841060967,532560225.632682740688324,80637.000000000000000,0.000403089258982,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
469,1,469, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,cupe, ,4.000000000000000,3,Right and left,Beach-break,Experienced surfers,-8.466621000000000,-34.989438000000000,10000.000000000000000,468,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,125593.788612841060967,532560225.632682740688324,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
470,3,470, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,Enseada dos Corais, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-8.312229000000000,-34.946179000000001,10000.000000000000000,469,2602902,Cabo de Santo Agostinho,PE,"Sports, recreation and leisure activities",11.000000000000000,37.000000000000000,141250.833539131097496,454136669.403226137161255,185025.000000000000000,0.000431057846651,185025.000000000000000,185025.000000000000000,62831.853071795863798,314159265.358979284763336
471,3,471, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,Tambaba, ,3.000000000000000,0,Right and left,Beach-break,All surfers,-7.361306000000000,-34.798406000000000,10000.000000000000000,470,2500601,Alhandra,PB,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,91424.177612043364206,186786181.585661858320236,18007.000000000000000,0.000482866043614,18007.000000000000000,18007.000000000000000,62831.853071795863798,314159265.358979284763336
472,5,472, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,Mar do Macaco, ,2.000000000000000,3,Right and left,Beach-break,Beginners wave,-7.045016000000000,-34.841422999999999,10000.000000000000000,471,2501807,Bayeux,PB,"Sports, recreation and leisure activities",9.000000000000000,30.000000000000000,35051.367177720734617,28101307.225109390914440,99716.000000000000000,0.000445511894139,99716.000000000000000,99716.000000000000000,62831.853071795863798,314159265.358979284763336
473,3,473, ,0.000000000000000,0.000000000000000,Paraiba and Pernambucco,Dique de Cabedelo, ,3.000000000000000,2,Left,Beach-break,All surfers,-6.963415000000000,-34.842559999999999,10000.000000000000000,472,2503209,Cabedelo,PB,"Sports, recreation and leisure activities",25.000000000000000,0.000000000000000,48319.774519626495021,30287165.298934374004602,57944.000000000000000,0.000000000000000,57944.000000000000000,57944.000000000000000,62831.853071795863798,314159265.358979284763336
474,4,474, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Baia Formosa, ,3.500000000000000,3,Right,Point-break,All surfers,-6.366994000000000,-35.014800999999999,10000.000000000000000,473,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,79494.148925711779157,250307574.272380918264389,8573.000000000000000,0.000825160110559,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
475,6,475, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Pipa, ,4.000000000000000,4,Right and left,Beach-break,All surfers,-6.227699000000000,-35.044626999999998,10000.000000000000000,474,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000550106740373,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
476,6,476, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Lajão, ,3.500000000000000,2,Right,Point-break,Experienced surfers,-6.225929000000000,-35.050243999999999,10000.000000000000000,475,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000550106740373,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
477,7,477, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Madeiro, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-6.221044000000000,-35.067995000000003,10000.000000000000000,476,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000848096877493,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
478,7,478, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Cacimbinhas, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-6.211530000000000,-35.077500000000001,10000.000000000000000,477,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,54325.074377766373800,116614536.749661073088646,12924.000000000000000,0.000848096877493,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
479,3,479, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Tabatinga, ,3.000000000000000,0,Right and left, , ,-6.068866000000000,-35.097197999999999,10000.000000000000000,478,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,65690.132019416298135,125176217.949197560548782,202456.000000000000000,0.001123888413706,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
480,3,480, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Ponta negra, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-5.879271000000000,-35.171270000000000,10000.000000000000000,479,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,65690.132019416298135,125176217.949197560548782,202456.000000000000000,0.001662620514550,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
481,4,481, ,0.000000000000000,0.000000000000000,Rio Grande Do Norte,Genipabu, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-5.687221000000000,-35.211010000000002,10000.000000000000000,480,2402600,Ceará-Mirim,RN,"Sports, recreation and leisure activities",5.000000000000000,21.000000000000000,126497.440711386050680,730864241.129628062248230,68141.000000000000000,0.001193374902643,68141.000000000000000,68141.000000000000000,62831.853071795863798,314159265.358979284763336
482,2,482, ,0.000000000000000,0.000000000000000,Ceara,Morro Branco, ,3.000000000000000,0,Right and left,Beach-break,All surfers,-4.150763000000000,-38.109726999999999,10000.000000000000000,481,2302206,Beberibe,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,236823.223606431245571,1604212599.808684825897217,49311.000000000000000,0.000000000000000,49311.000000000000000,49311.000000000000000,62831.853071795863798,314159265.358979284763336
483,2,483, ,0.000000000000000,0.000000000000000,Ceara,Iguape Meio, ,0.000000000000000,0, ,Beach-break,All surfers,-3.941302000000000,-38.292251000000000,10000.000000000000000,482,2301000,Aquiraz,CE,"Sports, recreation and leisure activities",14.000000000000000,1666.000000000000000,116644.715803514453000,481957810.339553296566010,72628.000000000000000,0.011469405738834,72628.000000000000000,72628.000000000000000,62831.853071795863798,314159265.358979284763336
484,1,484, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Cacimba do Padre, ,4.000000000000000,2,Left,Beach-break,Experienced surfers,-3.848947000000000,-32.439537000000001,10000.000000000000000,483,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
485,1,485, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Boldró, ,4.000000000000000,3,Right and left,Reef-coral,Pros or kamikaze only...,-3.845457000000000,-32.431694000000000,10000.000000000000000,484,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
486,1,486, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Conceição, ,3.000000000000000,0,Right and left,Beach-break,All surfers,-3.841122000000000,-32.418498000000000,10000.000000000000000,485,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
487,1,487, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Meio, ,3.000000000000000,0,Right and left, ,All surfers,-3.839607000000000,-32.413288999999999,10000.000000000000000,486,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
488,1,488, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Cachorro, ,3.000000000000000,2,Right,Beach-break,All surfers,-3.838906000000000,-32.411127000000000,10000.000000000000000,487,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
489,1,489, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Biboca, ,3.500000000000000,0,Right,Reef-coral,Experienced surfers,-3.835106000000000,-32.403348999999999,10000.000000000000000,488,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
490,1,490, ,0.000000000000000,0.000000000000000,Fernando Do Noronha,Abras, ,4.000000000000000,2,Left,Reef-rocky,Experienced surfers,-3.827602000000000,-32.400581000000003,10000.000000000000000,489,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,52995.913725357975636,18670763.281643267720938,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
491,2,491, ,0.000000000000000,0.000000000000000,Ceara,Futuro, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-3.726691000000000,-38.457008999999999,10000.000000000000000,490,2304285,Eusébio,CE,"Sports, recreation and leisure activities",13.000000000000000,106.000000000000000,50568.773640045088541,79081639.294931516051292,46033.000000000000000,0.002176963876321,46033.000000000000000,46033.000000000000000,62831.853071795863798,314159265.358979284763336
492,2,492, ,0.000000000000000,0.000000000000000,Ceara,Iracema (ponte metalica), ,3.500000000000000,3,Right and left,Reef-rocky,Experienced surfers,-3.718212000000000,-38.518002000000003,10000.000000000000000,491,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.001219199406243,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
493,2,493, ,0.000000000000000,0.000000000000000,Ceara,Leste-Oeste, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-3.714080000000000,-38.540489999999998,10000.000000000000000,492,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.001219199406243,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
494,1,494, ,0.000000000000000,0.000000000000000,Ceara,Titanzinho, ,3.500000000000000,0,Right and left,Reef-rocky,Experienced surfers,-3.707351000000000,-38.467813000000000,10000.000000000000000,493,2304400,Fortaleza,CE,"Sports, recreation and leisure activities",632.000000000000000,5030.000000000000000,113167.554767321198597,313331963.268373012542725,2452185.000000000000000,0.002051231860565,2452185.000000000000000,2452185.000000000000000,62831.853071795863798,314159265.358979284763336
495,2,495, ,0.000000000000000,0.000000000000000,Ceara,Icarai, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-3.670278000000000,-38.669443999999999,10000.000000000000000,494,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.001219199406243,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
496,2,496, ,0.000000000000000,0.000000000000000,Ceara,Pico das Almas, ,3.000000000000000,2,Right and left,Beach-break,Experienced surfers,-3.605083000000000,-38.761997000000001,10000.000000000000000,495,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,172262.484931130922632,1227077195.795379161834717,325441.000000000000000,0.000193583475960,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
497,2,497, ,0.000000000000000,0.000000000000000,Ceara,Taiba,Tabinha,3.000000000000000,3,Right and left,Point-break,All surfers,-3.505663000000000,-38.905270000000002,10000.000000000000000,496,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,88089.084687890950590,305484382.163070201873779,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
498,2,498, ,0.000000000000000,0.000000000000000,Ceara,Paracuru,Boca do Poco,3.500000000000000,0,Right and left,Reef-coral,Experienced surfers,-3.406714000000000,-39.032620999999999,10000.000000000000000,497,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,88089.084687890950590,305484382.163070201873779,31636.000000000000000,0.000049931759928,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
499,2,499, ,0.000000000000000,0.000000000000000,Ceara,Jericoacoara, ,3.000000000000000,3,Right and left,Beach-break,Beginners wave,-2.787089000000000,-40.512611000000000,10000.000000000000000,498,2304251,Cruz,CE,"Sports, recreation and leisure activities",3.000000000000000,3.000000000000000,105032.268435079269693,336368349.537278711795807,22479.000000000000000,0.000066728947017,22479.000000000000000,22479.000000000000000,62831.853071795863798,314159265.358979284763336
500,2,500, ,0.000000000000000,0.000000000000000,Maranhao,Travosa, ,3.500000000000000,0,Right and left,Beach-break,All surfers,-2.358991000000000,-43.243904000000001,10000.000000000000000,499,2109403,Primeira Cruz,MA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,181998.759495565056568,835306169.942136883735657,13954.000000000000000,0.000000000000000,13954.000000000000000,13954.000000000000000,62831.853071795863798,314159265.358979284763336
501,4,501, ,0.000000000000000,0.000000000000000,Para,marahu, ,3.500000000000000,2,Right and left,Sand-bar,All surfers,-1.073422000000000,-48.403187000000003,10000.000000000000000,500,1501402,Belém,PA,"Sports, recreation and leisure activities",219.000000000000000,2969.000000000000000,194250.853309767408064,1058688994.767444610595703,1393399.000000000000000,0.000532690205749,1393399.000000000000000,1393399.000000000000000,62831.853071795863798,314159265.358979284763336
502,1,502, ,0.000000000000000,0.000000000000000,Para,Camaraçu, ,5.000000000000000,4,Right and left,Beach-break,Experienced surfers,-0.868831000000000,-46.430798000000003,10000.000000000000000,501,1500909,Augusto Corrêa,PA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,242198.261094468325609,1098692252.756922483444214,40497.000000000000000,0.000000000000000,40497.000000000000000,40497.000000000000000,62831.853071795863798,314159265.358979284763336
503,2,503, ,0.000000000000000,0.000000000000000,Para,Araruna, ,3.000000000000000,3,Right and left,Sand-bar,All surfers,-0.688517000000000,-48.483266999999998,10000.000000000000000,502,1506302,Salvaterra,PA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,184830.295539063721662,917063267.759511709213257,20183.000000000000000,0.000000000000000,20183.000000000000000,20183.000000000000000,62831.853071795863798,314159265.358979284763336
504,3,504, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Salinas, ,2.000000000000000,2,Right and left,Beach-break,All surfers,-30.154806000000001,-50.192222000000001,10000.000000000000000,503,4301636,Balneário Pinhal,RS,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,77488.290672318049474,136701950.007158637046814,10856.000000000000000,0.001134236365037,10856.000000000000000,10856.000000000000000,62831.853071795863798,314159265.358979284763336
505,3,505, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Imbé, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.961877000000001,-50.111065000000004,10000.000000000000000,504,4310330,Imbé,RS,"Sports, recreation and leisure activities",7.000000000000000,10.000000000000000,42749.975873384151782,52794933.968034110963345,17670.000000000000000,0.001149565047613,17670.000000000000000,17670.000000000000000,62831.853071795863798,314159265.358979284763336
506,4,506, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Mariluz, ,3.000000000000000,3,Right and left,Sand-bar,All surfers,-29.931069000000001,-50.096649999999997,10000.000000000000000,505,4310330,Imbé,RS,"Sports, recreation and leisure activities",7.000000000000000,10.000000000000000,42749.975873384151782,52794933.968034110963345,17670.000000000000000,0.001565889404175,17670.000000000000000,17670.000000000000000,62831.853071795863798,314159265.358979284763336
507,5,507, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Arroio Teixeira, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.645605000000000,-49.945509000000001,10000.000000000000000,506,4301057,Arroio do Sal,RS,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,64791.747628894678201,156920521.264817804098129,7740.000000000000000,0.001683762706975,7740.000000000000000,7740.000000000000000,62831.853071795863798,314159265.358979284763336
