OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,osm_id,code,fclass,name_1,type_1,Shape_Leng,Shape_Area,Shape_Le_1,Shape_Ar_1
352,0,352,351,Sudeste,Sao Paulo North,Maresias,-23.791530000000002,-45.573456000000000,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,352,,,,,,,,62831.853071795863798,314159265.358979284763336
353,0,353,352,Sudeste,Sao Paulo North,Camburi,-23.778825999999999,-45.649137000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,353,,,,,,,,62831.853071795863798,314159265.358979284763336
354,0,354,353,Sudeste,Sao Paulo North,Baleia,-23.777600000000000,-45.670217000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,354,,,,,,,,62831.853071795863798,314159265.358979284763336
355,0,355,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306000000000,-45.922251000000003,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,355,,,,,,,,62831.853071795863798,314159265.358979284763336
356,0,356,355,Sudeste,Sao Paulo North,Juquehy,-23.768065000000000,-45.738143999999998,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,356,,,,,,,,62831.853071795863798,314159265.358979284763336
357,4,357,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590772999999999,-45.334611000000002,3.5,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,357,495715200,1500,building, ,hotel,125.771307522970702,828.494969532621440,62831.853071795863798,314159265.358979284763336
358,4,358,357,Sudeste,Sao Paulo North,Simão,-23.585149000000001,-45.238287000000000,3.5,3,Right,Beach-break,Experienced surfers,10000.000000000000000,358,495715200,1500,building, ,hotel,125.771307522970702,828.494969532621440,62831.853071795863798,314159265.358979284763336
359,4,359,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963000000001,-45.222301000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,359,495715200,1500,building, ,hotel,125.771307522970702,828.494969532621440,62831.853071795863798,314159265.358979284763336
360,0,360,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339000000001,-45.205221000000002,3.5,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,360,,,,,,,,62831.853071795863798,314159265.358979284763336
361,0,361,360,Sudeste,Sao Paulo North,Sununga,-23.511344000000001,-45.129432999999999,3.5,3,Right,Beach-break,Pros or kamikaze only...,10000.000000000000000,361,,,,,,,,62831.853071795863798,314159265.358979284763336
362,0,362,361,Sudeste,Sao Paulo North,Toninhas,-23.484739000000001,-45.073771000000001,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,362,,,,,,,,62831.853071795863798,314159265.358979284763336
363,0,363,362,Sudeste,Sao Paulo North,Praia Grande (PG),-23.478835000000000,-45.067290999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,363,,,,,,,,62831.853071795863798,314159265.358979284763336
364,0,364,363,Sudeste,Sao Paulo North,Praia Grande North,-23.467497999999999,-45.062055999999998,3,3,Left,Beach-break,All surfers,10000.000000000000000,364,,,,,,,,62831.853071795863798,314159265.358979284763336
365,0,365,364,Sudeste,Sao Paulo North,Vermelha do Centro,-23.463128000000001,-45.049353000000004,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,365,,,,,,,,62831.853071795863798,314159265.358979284763336
366,0,366,365,Sudeste,Sao Paulo North,Patiero,-23.456318000000000,-45.021242999999998,3.5,2,NA,Reef-rocky,Experienced surfers,10000.000000000000000,366,,,,,,,,62831.853071795863798,314159265.358979284763336
367,0,367,366,Sudeste,Sao Paulo North,Vermelha do Norte,-23.416982000000001,-45.035876999999999,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,367,,,,,,,,62831.853071795863798,314159265.358979284763336
368,0,368,367,Sudeste,Sao Paulo North,Itamambuca,-23.402332000000001,-45.001458999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,368,,,,,,,,62831.853071795863798,314159265.358979284763336
369,0,369,368,Sudeste,Sao Paulo North,Praia do Felix,-23.389334000000002,-44.972405000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,369,,,,,,,,62831.853071795863798,314159265.358979284763336
370,0,370,369,Sudeste,Sao Paulo North,Brava do Camburi,-23.370963000000000,-44.799858999999998,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,370,,,,,,,,62831.853071795863798,314159265.358979284763336
371,0,371,370,Sudeste,Rio De Janeiro City,Ponta do Cepílio,-23.343990000000002,-44.711781000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,371,,,,,,,,62831.853071795863798,314159265.358979284763336
372,0,372,371,Sudeste,Rio De Janeiro City,Laranjeiras,-23.336050000000000,-44.674294000000003,3.5,3,Right,Beach-break,All surfers,10000.000000000000000,372,,,,,,,,62831.853071795863798,314159265.358979284763336
373,0,373,372,Sudeste,Rio De Janeiro City,Martim de Sa,-23.304048999999999,-44.553486999999997,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,373,,,,,,,,62831.853071795863798,314159265.358979284763336
374,0,374,373,Sudeste,Rio De Janeiro Norte,Aventureiro,-23.180132000000000,-44.304428000000001,3.5,4,Left,Point-break,All surfers,10000.000000000000000,374,,,,,,,,62831.853071795863798,314159265.358979284763336
375,0,375,374,Sudeste,Rio De Janeiro City,Lopes Mendes,-23.171453000000000,-44.128990000000002,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,375,,,,,,,,62831.853071795863798,314159265.358979284763336
376,0,376,375,Sudeste,Rio De Janeiro City,Barra de Guaratiba,-23.064018000000001,-43.569374000000003,4,2,Left,Rivermouth,Experienced surfers,10000.000000000000000,376,,,,,,,,62831.853071795863798,314159265.358979284763336
377,1,377,376,Sudeste,Rio De Janeiro City,Laje do Dramin,-23.055999000000000,-44.366816000000000,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,377,317864236,1500,building,Pousada dos Corsários de Angra,hotel,64.142014802427298,165.734560662668912,62831.853071795863798,314159265.358979284763336
378,1,378,377,Sudeste,Rio De Janeiro City,Grumari,-23.049130999999999,-43.526673000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,378,255708454,1500,building,KS Beach Hotel Residence,hotel,126.754812419936343,981.511984471789901,62831.853071795863798,314159265.358979284763336
379,2,379,378,Sudeste,Rio De Janeiro City,Prainha,-23.040759000000001,-43.505259000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,379,255708454,1500,building,KS Beach Hotel Residence,hotel,126.754812419936343,981.511984471789901,62831.853071795863798,314159265.358979284763336
380,3,380,379,Sudeste,Rio De Janeiro City,CcB,-23.034576999999999,-43.488737999999998,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,380,255708454,1500,building,KS Beach Hotel Residence,hotel,126.754812419936343,981.511984471789901,62831.853071795863798,314159265.358979284763336
381,5,381,380,Sudeste,Rio De Janeiro City,Macumba (Curvão),-23.034085000000001,-43.472729000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,381,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
382,5,382,381,Sudeste,Rio De Janeiro City,Farorinha,-23.033829000000001,-43.470989000000003,3,2,Left,Beach-break,All surfers,10000.000000000000000,382,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
383,5,383,382,Sudeste,Rio De Janeiro City,Canto do recreio,-23.033294999999999,-43.467430000000000,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,383,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
384,4,384,383,Sudeste,Rio De Janeiro City,Praia da Macumba,-23.032031000000000,-43.475603999999997,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,384,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
385,5,385,384,Sudeste,Rio De Janeiro City,posto 11 (Atlântico sul),-23.030000000000001,-43.466442999999998,3.5,3,Right and left,Sand-bar,All surfers,10000.000000000000000,385,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
386,1,386,385,Sudeste,Rio De Janeiro City,Mambucaba,-23.029266000000000,-44.519992000000002,3.5,2,Right and left,Sand-bar,All surfers,10000.000000000000000,386,304090578,1500,building,Hotel do Bosque,hotel,218.299714807816400,2843.742311794825582,62831.853071795863798,314159265.358979284763336
387,6,387,386,Sudeste,Rio De Janeiro City,Posto 10 - Recreio,-23.026218000000000,-43.458039999999997,3.5,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,387,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
388,6,388,387,Sudeste,Rio De Janeiro City,Recreio Posto 9,-23.023638999999999,-43.448228999999998,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,388,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
389,6,389,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015481999999999,-43.306539000000001,3.5,2,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,389,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
390,3,390,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205000000002,-43.291089999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,390,283788697,1500,building,Ibis,hotel,273.620412641732401,4514.133382713174797,62831.853071795863798,314159265.358979284763336
391,4,391,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014824999999998,-43.301845000000000,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,391,283788697,1500,building,Ibis,hotel,273.620412641732401,4514.133382713174797,62831.853071795863798,314159265.358979284763336
392,8,392,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857000000001,-43.361874000000000,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,392,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
393,13,393,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.999800000000000,-43.254353999999999,3.5,NA,Right and left,Beach-break,Experienced surfers,10000.000000000000000,393,228409983,1500,building,Ibis Rio de Janeiro Botafogo,hotel,147.112352714241240,907.340209396752357,62831.853071795863798,314159265.358979284763336
394,15,394,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671000000002,-43.231243999999997,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,394,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
395,18,395,394,Sudeste,Rio De Janeiro City,Pontão do leblon,-22.989962999999999,-43.226480000000002,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,395,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
396,22,396,395,Sudeste,Rio De Janeiro City,Arpoador,-22.989913000000001,-43.191654999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,396,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
397,22,397,396,Sudeste,Rio De Janeiro City,Praia do Diabo,-22.988817000000001,-43.189143999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,397,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
398,19,398,397,Sudeste,Rio De Janeiro City,Leblon,-22.987947999999999,-43.219527999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,398,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
399,22,399,398,Sudeste,Rio De Janeiro City,Ipanema,-22.987552999999998,-43.205409000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,399,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
400,22,400,399,Sudeste,Rio De Janeiro City,Shore break expresso escorpiao,-22.986037000000000,-43.182017000000002,3.5,2,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,400,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
401,22,401,400,Sudeste,Rio De Janeiro City,Forte de Copacabana,-22.985102999999999,-43.185538999999999,3,2,Right,Point-break,All surfers,10000.000000000000000,401,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
402,22,402,401,Sudeste,Rio De Janeiro City,Posto 5 - Copacabana,-22.983917999999999,-43.188457000000000,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,402,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
403,0,403,402,Sudeste,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia,-22.982970000000002,-42.021675000000002,3.5,2,Left,Point-break,Experienced surfers,10000.000000000000000,403,,,,,,,,62831.853071795863798,314159265.358979284763336
404,0,404,403,Sudeste,Rio De Janeiro City,Shock,-22.975815999999998,-43.040492999999998,5,2,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,404,,,,,,,,62831.853071795863798,314159265.358979284763336
405,0,405,404,Sudeste,Rio De Janeiro Norte,Praia Grande - Arraial do Cabo,-22.975325000000002,-42.033842000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,405,,,,,,,,62831.853071795863798,314159265.358979284763336
406,0,406,405,Sudeste,Rio De Janeiro City,Itacoatiara,-22.972618000000001,-43.033447000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,406,,,,,,,,62831.853071795863798,314159265.358979284763336
407,0,407,406,Sudeste,Rio De Janeiro City,Canal de Camboinhas,-22.968074000000001,-43.048166999999999,2,3,Right and left,breakwater/jetty,Beginners wave,10000.000000000000000,407,,,,,,,,62831.853071795863798,314159265.358979284763336
408,0,408,407,Sudeste,Rio De Janeiro City,Camboinhas,-22.966612000000001,-43.052588000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,408,,,,,,,,62831.853071795863798,314159265.358979284763336
409,24,409,408,Sudeste,Rio De Janeiro City,Leme,-22.963639000000001,-43.166666999999997,3,3,Left,Sand-bar,All surfers,10000.000000000000000,409,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
410,0,410,409,Sudeste,Rio De Janeiro Norte,Ponta Negra - Maricá - RJ,-22.957750999999998,-42.696787000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,410,,,,,,,,62831.853071795863798,314159265.358979284763336
411,10,411,410,Sudeste,Rio De Janeiro City,Piratininga,-22.954699000000002,-43.095675000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,411,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
412,0,412,411,Sudeste,Rio De Janeiro Norte,Massambaba,-22.947170000000000,-42.166815000000000,3.5,4,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,412,,,,,,,,62831.853071795863798,314159265.358979284763336
413,0,413,412,Sudeste,Rio De Janeiro Norte,Lage de fora,-22.944344999999998,-42.468187999999998,4,2,Left,Reef-rocky,Don't know,10000.000000000000000,413,,,,,,,,62831.853071795863798,314159265.358979284763336
414,0,414,413,Sudeste,Rio De Janeiro Norte,Arraial do Cabo,-22.942665000000002,-42.030054000000000,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,414,,,,,,,,62831.853071795863798,314159265.358979284763336
415,0,415,414,Sudeste,Rio De Janeiro Norte,Itauna,-22.938835999999998,-42.476208000000000,4,4,Right and left,Point-break,All surfers,10000.000000000000000,415,,,,,,,,62831.853071795863798,314159265.358979284763336
416,0,416,415,Sudeste,Rio De Janeiro Norte,Backdoor,-22.938421000000002,-42.472313000000000,3,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,416,,,,,,,,62831.853071795863798,314159265.358979284763336
417,0,417,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,417,,,,,,,,62831.853071795863798,314159265.358979284763336
418,0,418,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,418,,,,,,,,62831.853071795863798,314159265.358979284763336
419,1,419,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,10000.000000000000000,419,545244252,1500,building,Espírito do Mar,hotel,104.905759506171918,544.268947248995914,62831.853071795863798,314159265.358979284763336
420,24,420,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,10000.000000000000000,420,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
421,20,421,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,3.5,1,Right and left,Beach-break,All surfers,10000.000000000000000,421,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
422,18,422,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,3.5,2,Right and left,Reef-rocky,All surfers,10000.000000000000000,422,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
423,1,423,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,3.5,2,Right and left,Beach-break,All surfers,10000.000000000000000,423,545244252,1500,building,Espírito do Mar,hotel,104.905759506171918,544.268947248995914,62831.853071795863798,314159265.358979284763336
424,1,424,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,424,545244252,1500,building,Espírito do Mar,hotel,104.905759506171918,544.268947248995914,62831.853071795863798,314159265.358979284763336
425,1,425,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,NA,NA,NA,NA,NA,10000.000000000000000,425,545244252,1500,building,Espírito do Mar,hotel,104.905759506171918,544.268947248995914,62831.853071795863798,314159265.358979284763336
426,6,426,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,426,336387954,1500,building,El Parador Pousada,hotel,123.001578174358883,907.750172373419559,62831.853071795863798,314159265.358979284763336
427,2,427,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,3,1,NA,Reef-rocky,Experienced surfers,10000.000000000000000,427,553323764,1500,building, ,hotel,469.082421372699628,4555.007786638420839,62831.853071795863798,314159265.358979284763336
428,0,428,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,2,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,428,,,,,,,,62831.853071795863798,314159265.358979284763336
429,3,429,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,429,409560580,1500,building,Hotel Mirante do Poeta,hotel,103.304229920807373,605.217870425809906,62831.853071795863798,314159265.358979284763336
430,1,430,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,430,233185257,1500,building,Mercury Macaé,hotel,129.723976135694954,1020.448383083967883,62831.853071795863798,314159265.358979284763336
431,1,431,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,431,233185257,1500,building,Mercury Macaé,hotel,129.723976135694954,1020.448383083967883,62831.853071795863798,314159265.358979284763336
432,0,432,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,432,,,,,,,,62831.853071795863798,314159265.358979284763336
433,22,433,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,433,97972510,1500,building,Bristol Residence Hotel,hotel,107.957763205258132,727.903472472807039,62831.853071795863798,314159265.358979284763336
434,8,434,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,434,49381866,1500,building,Centro Municipal de Especialidades,hotel,169.609279685273719,980.843946526206196,62831.853071795863798,314159265.358979284763336
435,8,435,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,10000.000000000000000,435,49381866,1500,building,Centro Municipal de Especialidades,hotel,169.609279685273719,980.843946526206196,62831.853071795863798,314159265.358979284763336
436,8,436,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,436,49843792,1500,building,Hotel São José,hotel,116.402729647074764,464.401877067643682,62831.853071795863798,314159265.358979284763336
437,11,437,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,437,49381866,1500,building,Centro Municipal de Especialidades,hotel,169.609279685273719,980.843946526206196,62831.853071795863798,314159265.358979284763336
438,15,438,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,438,49381866,1500,building,Centro Municipal de Especialidades,hotel,169.609279685273719,980.843946526206196,62831.853071795863798,314159265.358979284763336
439,16,439,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,10000.000000000000000,439,49381866,1500,building,Centro Municipal de Especialidades,hotel,169.609279685273719,980.843946526206196,62831.853071795863798,314159265.358979284763336
440,12,440,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,440,49843792,1500,building,Hotel São José,hotel,116.402729647074764,464.401877067643682,62831.853071795863798,314159265.358979284763336
441,5,441,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,441,422420,1500,building,Hotel Porto do Sol,hotel,326.788477267296571,1829.417989196802182,62831.853071795863798,314159265.358979284763336
442,2,442,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,442,586958971,1500,building, ,hotel,254.218372459185588,1589.111393770281893,62831.853071795863798,314159265.358979284763336
443,2,443,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,443,586958971,1500,building, ,hotel,254.218372459185588,1589.111393770281893,62831.853071795863798,314159265.358979284763336
444,0,444,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,444,,,,,,,,62831.853071795863798,314159265.358979284763336
445,0,445,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,445,,,,,,,,62831.853071795863798,314159265.358979284763336
446,0,446,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,446,,,,,,,,62831.853071795863798,314159265.358979284763336
447,0,447,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,447,,,,,,,,62831.853071795863798,314159265.358979284763336
448,0,448,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,10000.000000000000000,448,,,,,,,,62831.853071795863798,314159265.358979284763336
449,0,449,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,449,,,,,,,,62831.853071795863798,314159265.358979284763336
450,0,450,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,450,,,,,,,,62831.853071795863798,314159265.358979284763336
451,0,451,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,451,,,,,,,,62831.853071795863798,314159265.358979284763336
452,0,452,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,452,,,,,,,,62831.853071795863798,314159265.358979284763336
453,0,453,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,10000.000000000000000,453,,,,,,,,62831.853071795863798,314159265.358979284763336
454,0,454,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,454,,,,,,,,62831.853071795863798,314159265.358979284763336
455,0,455,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,10000.000000000000000,455,,,,,,,,62831.853071795863798,314159265.358979284763336
456,0,456,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,456,,,,,,,,62831.853071795863798,314159265.358979284763336
457,0,457,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,457,,,,,,,,62831.853071795863798,314159265.358979284763336
458,1,458,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,458,518604538,1500,building, ,hotel,133.615765094113868,1115.513763787574135,62831.853071795863798,314159265.358979284763336
459,15,459,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,10000.000000000000000,459,131558753,1500,building,Wish Hotel da Bahia,hotel,208.889537580136761,1381.127273241531839,62831.853071795863798,314159265.358979284763336
460,15,460,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,460,131558753,1500,building,Wish Hotel da Bahia,hotel,208.889537580136761,1381.127273241531839,62831.853071795863798,314159265.358979284763336
461,15,461,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,461,131558753,1500,building,Wish Hotel da Bahia,hotel,208.889537580136761,1381.127273241531839,62831.853071795863798,314159265.358979284763336
