OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,pop_change,Shape_Length,Shape_Area
72,1,72,71,Sudeste,NA,Praia do Morro,-20.659787999999999,-40.493842999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,72,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,16886.000000000000000,6283.185307179585834,3141592.653589793015271
73,1,73,72,Sudeste,NA,Ponta de Bororo,-20.614518000000000,-40.415382000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,73,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,16886.000000000000000,6283.185307179585834,3141592.653589793015271
74,1,74,73,Sudeste,NA,Tropical,-20.559543999999999,-40.391810000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,74,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,16886.000000000000000,6283.185307179585834,3141592.653589793015271
75,2,75,74,Sudeste,NA,Dunas de Ule,-20.542100000000001,-40.379860999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,75,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,42753.500000000000000,6283.185307179585834,3141592.653589793015271
76,2,76,75,Sudeste,NA,Guarapari - Ule,-20.541319000000001,-40.378385999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,76,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,42753.500000000000000,6283.185307179585834,3141592.653589793015271
77,1,77,76,Sudeste,NA,Ponta da Fruta,-20.516836999999999,-40.358133000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,77,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
78,1,78,77,Sudeste,NA,Coral Dois,-20.448948000000001,-40.330300000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,78,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
79,1,79,78,Sudeste,NA,Ponta da Belina,-20.445827000000001,-40.329245000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,79,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
80,1,80,79,Sudeste,NA,Coral Um,-20.437659000000000,-40.326006999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,80,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
81,1,81,80,Sudeste,NA,"Barrao, Brazil",-20.427381000000000,-40.320982000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,81,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
82,1,82,81,Sudeste,NA,Barrinha,-20.422540999999999,-40.321933999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,82,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
83,1,83,82,Sudeste,NA,Praia de Camburi,-20.279677000000000,-40.248994000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,83,3205309,Vitória,ES,97.123000000000005,133019.000000000000000,207736.000000000000000,258777.000000000000000,292304.000000000000000,327801.000000000000000,35497.000000000000000,6283.185307179585834,3141592.653589793015271
84,2,84,83,Sudeste,NA,Velzyland,-20.244838999999999,-40.216205000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,84,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,61791.500000000000000,6283.185307179585834,3141592.653589793015271
85,1,85,84,Sudeste,NA,Ponta da Cacao,-20.219573000000000,-40.196268000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,85,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
86,1,86,85,Sudeste,NA,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,86,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
87,1,87,86,Sudeste,NA,Praia da Baleia,-20.171105000000001,-40.184866000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,87,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
88,1,88,87,Sudeste,NA,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,88,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
89,1,89,88,Sudeste,NA,Xa,-20.107229000000000,-40.171174999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,89,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
90,1,90,89,Sudeste,NA,Nova Almeida,-20.058461999999999,-40.183000999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,90,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
91,2,91,90,Sudeste,NA,Praia Grande,-20.047100000000000,-40.182743000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,91,3202207,Fundão,ES,286.853999999999985,8170.000000000000000,9215.000000000000000,10204.000000000000000,13009.000000000000000,17025.000000000000000,46051.000000000000000,6283.185307179585834,3141592.653589793015271
92,1,92,91,Sudeste,NA,Regencia,-19.562811000000000,-39.764263999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,92,3203205,Linhares,ES,3496.262999999999920,92329.000000000000000,123163.000000000000000,119690.000000000000000,112617.000000000000000,141306.000000000000000,28689.000000000000000,6283.185307179585834,3141592.653589793015271
93,1,93,92,Sudeste,NA,Guriri,-18.910750000000000,-39.738563999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,93,3204906,São Mateus,ES,2346.048999999999978,41150.000000000000000,55080.000000000000000,73903.000000000000000,90460.000000000000000,109028.000000000000000,18568.000000000000000,6283.185307179585834,3141592.653589793015271
94,1,94,93,Nordeste,NA,Milionarios,-14.847631000000000,-39.022942000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,94,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
95,1,95,94,Nordeste,NA,Sul,-14.831120000000000,-39.022562999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,95,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
96,1,96,95,Nordeste,NA,Pedra da Cachorra,-14.821026000000000,-39.023632999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,96,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
97,1,97,96,Nordeste,NA,Jardim Atlantico,-14.815026000000000,-39.023400000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,97,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
98,1,98,97,Nordeste,NA,Baduska,-14.809442000000001,-39.023423000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,98,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
99,1,99,98,Nordeste,NA,Norte,-14.660090000000000,-39.063006999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,99,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
100,1,100,99,Nordeste,NA,Havaizinho,-14.468062000000000,-39.023161000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,100,2932705,Uruçuca,BA,510.098000000000013,15123.000000000000000,21936.000000000000000,30763.000000000000000,20323.000000000000000,19837.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
101,1,101,100,Nordeste,NA,Sao Jose,-14.316062000000001,-38.990701000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,101,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
102,1,102,101,Nordeste,NA,Corals,-14.275408000000001,-38.982568999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,102,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
103,1,103,102,Nordeste,NA,Tony,-13.016731999999999,-38.488781000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,103,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
104,1,104,103,Nordeste,NA,Meridien,-13.016598000000000,-38.484878999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,104,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
105,1,105,104,Nordeste,NA,Amaralina,-13.015369000000000,-38.471834000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,105,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
106,1,106,105,Nordeste,NA,Tubao,-13.010683999999999,-38.461410999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,106,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
107,1,107,106,Nordeste,NA,Psiu,-12.995919000000001,-38.439390000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,107,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
108,1,108,107,Nordeste,NA,Alex,-12.973279000000000,-38.406477000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,108,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
109,1,109,108,Nordeste,NA,Terceira Ponte,-12.963839999999999,-38.396822000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,109,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
110,1,110,109,Nordeste,NA,SESC,-12.960485000000000,-38.390998000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,110,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
111,1,111,110,Nordeste,NA,Farol,-12.958147000000000,-38.352812999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,111,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
112,1,112,111,Nordeste,NA,Pedro do Sal,-12.954224000000000,-38.347234000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,112,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
113,1,113,112,Nordeste,NA,Itapoa,-12.952339000000000,-38.369608999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,113,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
