objectid,normalized_terr_rich,normalized_mar_rich,normalized_coral_reef,normalized_seagrass,normalized_mangrove,marine_eco_added,normalized_marine_eco,high_perce,terr_pa_high_weighted,normalized_terr_pa_high,very_high,terr_pa_ver_high_weighted,normalized_terr_pa_ver_high,extremely,normalized_terr_pa_ext_high,added_terr_pa,normalized_terr_pa,oceanic_pa,normalized_ocean_pa,mean,normalized_tree_cover,added_biodiversity,biodiversity_subindex
386,0.992934132,0.2807977726,0,0,0,0,0,0,0,0,0,0,0,0.048075603884076,0.0561025465,0.0561025465,0.0561025465,0.415040238520842,0.4758620651,0.225480865933947,0.3415977128,2.147294229,0.5148515816
387,0.9930980824,0.2816096675,0,0,0,0,0,0,0,0,0,0,0,0.039504398692505,0.0461002501,0.0461002501,0.0461002501,0.397655051471712,0.4559291761,0.222514755062953,0.3371041311,2.1138413072,0.5017077319
388,0.9898604889,0.2853762858,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0.002027137223942,0.0023655982,0.0023655982,0.0023655982,0.460731554770187,0.5282491883,0.132858189329074,0.2012767399,2.0820569013,0.4892194519
389,0.9896929585,0.2854144771,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0.001056925009713,0.0012333945,0.0012333945,0.0012333945,0.457430964864108,0.5244649154,0.12837170484805,0.1944798313,2.070214177,0.4845663759
390,0.9930854708,0.2824689197,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0.029580754669662,0.034519705,0.034519705,0.034519705,0.408608451389024,0.4684877355,0.206833198742754,0.3133469766,2.1668374078,0.5225302115
391,0.9917108097,0.2839319654,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0.011872030341964,0.0138542437,0.0138542437,0.0138542437,0.438806133102619,0.5031107186,0.172395986573877,0.2611754858,2.1287118234,0.5075504452
392,0.9894785618,0.2862424575,0,0.2857142857,0,0.2857142857,0.1498572003,0,0,0,0,0,0,0,0,0,0,0.447688126645466,0.5132943187,0.11921344941459,0.1806053098,2.1194778481,0.503922362
393,0.989915856,0.2858028585,0,0.2857142857,0,0.2857142857,0.1498572003,0,0,0,0,0,0,9.3024425146e-5,1.085562e-4,1.085562e-4,1.085562e-4,0.444023256786022,0.5090923826,0.125521995094522,0.1901625943,2.1249394479,0.5060682566
394,0.9903892372,0.2854738934,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0.001075677475618,0.001255278,0.001255278,0.001255278,0.438558709824635,0.5028270369,0.131155809066346,0.1986976775,2.0535717232,0.4780274579
395,0.8341885204,0.3423962943,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0,0,0,0,0.067946694476268,0.0779039027,0.032779749145907,0.0496604769,1.3790777945,0.2130148271
396,0.9808967475,0.2855460478,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0.037532122164604,0.0250189126,0.0749839026,0.048251248265706,0.0563075173,0.1312914199,0.1312914199,0.254984052559197,0.2923505399,0.16439610451991,0.2490558703,2.0140692256,0.4625066943
397,0.8685451391,0.341197638,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0,0,0,0,0.069352906466774,0.0795161872,0.033637133233668,0.0509593917,1.4151469562,0.2271866128
398,0.9815545321,0.2854127205,0,0,0,0,0,0,0,0,0.0446517340095,0.0297648459,0.0892078861,0.060644502968083,0.0707700116,0.1599778977,0.1599778977,0.247232802886794,0.2834633879,0.179177198849615,0.271448848,1.9818573862,0.4498504732
399,0.9828573258,0.2821461268,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0.054437138484466,0.0362877965,0.1087577483,0.040888286742088,0.047715199,0.1564729473,0.1564729473,0.214307634990113,0.2457132208,0.178196926531556,0.2699637607,2.0120819816,0.4617258945
400,0.983282689,0.2811795374,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0.055887287868008,0.0372544661,0.1116549429,0.035107187266625,0.0409688583,0.1526238012,0.1526238012,0.207735398557056,0.2381778598,0.175067395964047,0.2652226023,1.9954150899,0.4551773747
401,0.9912582483,0.2855745321,0,0.2857142857,0,0.2857142857,0.1498572003,0,0,0,0,0,0,0,0,0,0,0.394475051250606,0.4522831646,0.104755957706141,0.1587025817,2.037675727,0.4717818275
402,0.9656568623,0.3209656962,0,0,0,0,0,0,0,0,0,0,0,0.019006379040097,0.0221797789,0.0221797789,0.0221797789,0.433420507049882,0.4969358592,0.197776630300992,0.2996265083,2.1053647049,0.498377225
403,0.9878928185,0.2802787185,0,0.4285714286,0,0.4285714286,0.2247858005,0,0,0,0.037763283501479,0.0251730048,0.0754457306,0.00152694202705,0.0017818879,0.0772276185,0.0772276185,0.243367083259529,0.2790311687,0.116880270675157,0.177070604,2.0262867287,0.4673070231
404,0.9295306691,0.3238025969,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0,0,0,0,0,0,0.015376763734614,0.0232954016,1.3515572678,0.2022018503
405,0.9594460042,0.3161271804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453649659264368,0.5201294806,0.053624824372846,0.0812402298,1.876942895,0.4086289527
406,0.8779889701,0.368489873,0,0.4285714286,0,0.4285714286,0.2247858005,0,0,0,0,0,0,0,0,0,0,0.097764266093396,0.1120910727,0.042466707494266,0.0643359697,1.647691686,0.3185548046
407,0.9604435173,0.3163619114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421652987602366,0.4834438756,0.065000645473132,0.0984743061,1.8587236104,0.4014704886
408,0.9602789429,0.3170952081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418690777528203,0.4800475702,0.066605625769265,0.10090581,1.8583275312,0.4013148668
409,0.9607216966,0.3158055672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419007275050097,0.4804104486,0.064986100353645,0.0984522707,1.8553899831,0.4001606869
410,0.9618736175,0.3138604795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407643737348537,0.467381648,0.065294665105527,0.0989197383,1.8420354833,0.3949136254
411,0.8996337368,0.3753620946,0,0.4285714286,0,0.4285714286,0.2247858005,0,0,0,0,0,0,0,0,0,0,0.092395977272096,0.1059360912,0.043136937034302,0.0653513502,1.6710690733,0.3277399175
412,0.9967680492,0.2851545348,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0.373378041398515,0.4280945059,0.098294216186033,0.1489132095,2.1586447,0.5193112484
413,0.9942740012,0.2783154155,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0.029710800558944,0.0198052197,0.0593580021,0,0,0.0593580021,0.0593580021,0.298788864245357,0.3425747018,0.09238634453277,0.1399629359,2.1141994571,0.5018484511
414,0.9964437692,0.2741419947,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0.045105913168943,0.0300676017,0.0901152722,0,0,0.0901152722,0.0901152722,0.33051145425269,0.3789460601,0.10169593294325,0.1540667229,2.1934282197,0.5329778978
415,0.8849617566,0.4414352897,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0.157765273371121,0.1808848922,0.044437105974182,0.0673210727,1.8743174118,0.4075973849
416,0.9048589178,0.4312068784,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0.126357545875536,0.1448745378,0.042384813759603,0.0642119028,1.8448666374,0.3960260025
417,0.9172417095,0.4739396408,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0.120754792266378,0.138450732,0.0712411590235,0.1079285237,1.9372750066,0.4323337941
418,0.5902483968,0.5211513662,0,1,0,1,0.5245002011,0,0,0,0,0,0,0,0,0,0,0.363541038085958,0.4168159447,0.058586901702731,0.0887576493,2.1414735581,0.5125646058
419,0.6909006176,0.4997916143,0,0.4285714286,0,0.4285714286,0.2247858005,0,0,0,0,0,0,0,0,0,0,0.330544404981087,0.3789838395,0.076693995550926,0.1161894308,1.9106513027,0.4218731843
420,0.928319857,0.5209030948,0,0,0.0347801418,0.0347801418,0.0182421914,0,0,0,0,0,0,0.143773503734531,0.1677786449,0.1677786449,0.1677786449,0.339604978902226,0.3893721899,0.088481282459248,0.1340468673,2.1586628453,0.5193183778
421,0.9568549524,0.5199031783,0,0,0.0217189573,0.0217189573,0.0113915975,0,0,0,0,0,0,0.368033777258753,0.429482532,0.429482532,0.429482532,0.425963168037731,0.4883856889,0.039126858323126,0.0592761841,2.4652941332,0.6397956139
422,0.8708162993,0.4777491902,0,0,0,0,0,0,0,0,0,0,0,0.187317544429605,0.2185930158,0.2185930158,0.2185930158,0.277572471927158,0.3182491658,0.052737752161383,0.0798963382,1.9653040093,0.4433465541
423,0.8571996966,0.4734464655,0,0,0,0,0,0,0,0,0,0,0,0.153673708059754,0.1793318367,0.1793318367,0.1793318367,0.271434137700861,0.3112112931,0.041786501269897,0.0633054747,1.8844947666,0.4115961274
424,0.8910800755,0.2717547798,0,0,0.0211823764,0.0211823764,0.0111101607,0.205263871642107,0.0684144484,0.4875982378,0,0,0,0.079923525196783,0.0932679555,0.5808661933,0.5808661933,0.482136539810723,0.5527909542,0.030443945434459,0.0461217943,2.3537239578,0.5959590359
425,0.8665276527,0.6269263913,0,0,0.0045335762,0.0045335762,0.0023778616,0,0,0,0.194276497761344,0.1295047134,0.3881371255,0,0,0.3881371255,0.3881371255,0.362675537568167,0.41582361,0.079300272289786,0.120137873,2.4199305141,0.6219719812
426,0.8825055403,0.5407037957,0,0.5714285714,0.0128051513,0.5842337227,0.3064307051,0,0,0,0.410754806854334,0.2738091542,0.8206303482,0,0,0.8206303482,0.8206303482,0.362354859103577,0.4154559379,0.032236372042197,0.0488372746,3.0145636018,0.855606818
427,0.8826380591,0.5353142741,0,0.5714285714,0.014644325,0.5860728964,0.307395352,0,0,0,0.393197615424534,0.2621055304,0.7855535484,0,0,0.7855535484,0.7855535484,0.365660459143838,0.4192459551,0.032722414854175,0.0495736169,2.9797208056,0.8419168785
428,0.8794626916,0.5369279206,0,0.4285714286,0.0128051513,0.4413765799,0.2315021049,0,0,0,0.286313189252101,0.190856372,0.5720134941,0,0,0.5720134941,0.5720134941,0.475310741854105,0.5449648737,0.020756841141416,0.0314460805,2.7963171654,0.7698565098
429,0.8812180468,0.5177332202,0,0.5714285714,0.0246294571,0.5960580285,0.3126325558,0,0,0,0.284898935739833,0.1899136306,0.5691880144,0,0,0.5691880144,0.5691880144,0.380451174506915,0.4362041671,0.033481935125561,0.0507242706,2.7677002749,0.7586127653
430,0.8778267503,0.5173750434,0,0.5714285714,0.0248527256,0.596281297,0.3127496602,0,0,0,0.191828528860413,0.1278728973,0.3832464277,0,0,0.3832464277,0.3832464277,0.426519196222262,0.4890231999,0.029739799272867,0.045055031,2.6252761125,0.7026534743
431,0.8827788429,0.5031127651,0,0.5714285714,0.318317386,0.8897459574,0.4666719336,0,0,0,0.291594061802376,0.1943766016,0.5825639348,0,0,0.5825639348,0.5825639348,0.226178151181953,0.2593232947,0.099864605630124,0.1512923091,2.8457430802,0.7892762424
432,0.8804653669,0.5008698468,0,0.4285714286,0.3695197874,0.798091216,0.4185990033,0,0,0,0.228763273582064,0.1524935982,0.4570368545,0,0,0.4570368545,0.4570368545,0.116496990488322,0.1335689731,0.127493185393326,0.1931488969,2.5836889415,0.6863136303
433,0.8759008072,0.524676992,0,0,0.0671603346,0.0671603346,0.035225609,0,0,0,0.077846127464262,0.0518922286,0.1555256169,0,0,0.1555256169,0.1555256169,0.195387728281846,0.2240207075,0.069886969182966,0.1058769609,1.9212266935,0.4260283175
434,0.8785745492,0.5368492967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16137554271364,0.1850242263,0.15206498929754,0.2303745478,1.83082262,0.3905080254
435,0.8791926194,0.537243992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110225646193968,0.1263785984,0.177965974488371,0.2696138743,1.8124290841,0.383281097
436,0.8639616536,0.7517661199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385859322809304,0.4424048493,0.081100229965115,0.1228647626,2.1809973854,0.5280937499
437,0.8464477683,0.4191999728,0,0,8.55228e-4,8.55228e-4,4.485673e-4,0,0,0,0.076294027596204,0.0508575988,0.1524247395,0,0,0.1524247395,0.1524247395,0.413989354269773,0.4746571796,0.079200578820803,0.11998684,2.0131650675,0.4621514453
438,0.7963139498,0.4902074136,0,0,0.1592145685,0.1592145685,0.0835080732,0,0,0,0.308656528033732,0.2057504416,0.6166523432,0,0,0.6166523432,0.6166523432,0.239318853250072,0.2743896932,0.170088082186023,0.25767907,2.518750543,0.6607989517
439,0.765293343,0.4811321749,0,0,0.0064835967,0.0064835967,0.0034006478,0,0,0,0,0,0,0,0,0,0,0.081829181090881,0.0938207901,0.41576480971694,0.6298729937,1.9735199495,0.4465746453
440,0.7623710659,0.4922606669,0,0,0.0292714025,0.0292714025,0.0153528565,0,0,0,0,0,0,0,0,0,0,0.148980754979718,0.1708130517,0.39355749024317,0.5962294758,2.0370271168,0.4715269848
441,0.7619155942,0.4947786984,0,0,0.0299712531,0.0299712531,0.0157199283,0,0,0,0,0,0,0,0,0,0,0.171908518919854,0.1971007513,0.403072895714878,0.6106450704,2.0801600426,0.488474165
442,0.7542206528,0.5088938294,0,0,0.0334376238,0.0334376238,0.0175380404,0,0,0,0,0,0,0,0,0,0,0.408138685833661,0.4679491284,0.289584202642299,0.4387126192,2.1873142702,0.5305756911
443,0.7531863064,0.5170587236,0,0,0.0334376238,0.0334376238,0.0175380404,0,0,0,0,0,0,0,0,0,0,0.42558384257533,0.4879507754,0.295839087361153,0.4481886087,2.2239224545,0.544959262
444,0.7532908738,0.5150173928,0,0,0.0334376238,0.0334376238,0.0175380404,0,0,0,0,0,0,0,0,0,0,0.417626955975759,0.4788278515,0.306399368378709,0.4641871628,2.2288613213,0.5468997718
445,0.7518269295,0.5149444404,0,0,0.0394538646,0.0394538646,0.0206935599,0,0,0,0,0,0,0,0,0,0,0.443050144822711,0.5079766666,0.304790438935938,0.4617496761,2.2571912725,0.5580307762
446,0.7523095387,0.5019317795,0,0,0.0488838328,0.0488838328,0.0256395801,0,0,0,0,0,0,0,0,0,0,0.404965776170522,0.4643112466,0.341739621236685,0.517726737,2.2619188819,0.5598882817
447,0.7373285901,0.5293920927,0.0213070229,0,0.3162231914,0.3375302143,0.1770346653,0,0,0,0,0,0,0,0,0,0,0.484779562161664,0.5558212967,0.262909670582372,0.3983013892,2.397878034,0.6133074321
448,0.7326807261,0.5397781563,0.0213070229,0,0.3497376293,0.3710446522,0.1946129947,0,0,0,0,0,0,0,0,0,0,0.472689613907463,0.5419596341,0.238640184446899,0.3615337419,2.3705652531,0.6025760799
449,0.5379458192,0.5742246539,0,0,0.2820212704,0.2820212704,0.147920213,0,0,0,0,0,0,0,0,0,0,0.539712258348232,0.6188040724,0.082992596862222,0.1257316498,2.0046264083,0.4587965559
450,0.5477523197,0.5954353153,0.2948769489,0,0.0794155445,0.3742924934,0.1963164881,0,0,0,0,0,0,0,0,0,0,0.638280505209355,0.7318169448,0.165180085922466,0.2502435819,2.3215646498,0.5833234547
451,0.6754951986,0.4961234191,0.2832101695,0,0,0.2832101695,0.1485437909,0,0,0,0,0,0,0,0,0,0,0.398458941259073,0.4568508714,0.004172883462473,0.0063218111,1.7833350911,0.3718498961
452,0.6768850652,0.4907770629,0.1739456802,0,0,0.1739456802,0.0912345443,0,0,0,0,0,0,0,0,0,0,0.409509307312308,0.4695206068,0.007172085008271,0.0108655243,1.7392828035,0.3545414932
453,0.6710247497,0.4974015992,0.294726658,0,0,0.294726658,0.1545841914,0,0,0,0,0,0,0,0,0,0,0.374969383877531,0.4299190507,0.005319739777063,0.0080592689,1.7609888599,0.3630699304
454,0.6750955028,0.4396757385,0.1126524616,0,0,0.1126524616,0.0590862388,0,0,0,0,0,0,0,0,0,0,0.491872680953621,0.5639538724,0.05248763089634,0.0795174109,1.8173287634,0.3852062098
455,0.670970447,0.4572667872,0.0900523679,0,0,0.0900523679,0.0472324851,0,0,0,0,0,0,0,0,0,0,0.458348574609644,0.5255169957,0.078177303963805,0.1184366049,1.8194233199,0.3860291734
456,0.6689085026,0.4999298422,0.0903694916,0,0,0.0903694916,0.0473988165,0,0,0,0.01717823825823,0.0114510136,0.0343197046,0,0,0.0343197046,0.0343197046,0.416134724982962,0.4771169424,0.064504120446119,0.0977220835,1.8253958918,0.388375832
457,0.6602827643,0.5738381098,0.0502032896,0,0.0759903387,0.1261936283,0.0661885834,0,0,0,0.333000571750586,0.2219781811,0.6652883194,0,0,0.6652883194,0.6652883194,0,0,0.071534932872205,0.1083735835,2.0739713604,0.4860425953
458,0.6592706425,0.5839362108,0.1146050737,0,0.0759903387,0.1905954124,0.0999673321,0,0,0,0.303513202207751,0.2023219006,0.6063767014,0,0,0.6063767014,0.6063767014,0,0,0.13966389884544,0.2115872147,2.1611381015,0.5202909205
459,0.6599738332,0.4948972886,0.0684099603,0,0,0.0684099603,0.0358810379,0,0,0,0.290989891215978,0.1939738615,0.5813568869,0,0,0.5813568869,0.5813568869,0.012521324991212,0.0143562552,0.208609271523179,0.3160376811,2.1025029829,0.4972528376
460,0.5314878901,0.5623907569,0,0,0.1724458258,0.1724458258,0.0904478703,0,0,0,0,0,0,0.093263076008428,0.1088347443,0.1088347443,0.1088347443,0.319554877555712,0.3663838583,0.051196455214359,0.0775613129,1.7371064328,0.3536863844
461,0.7047292393,0.6599078954,0.091272227,0,0.0590780148,0.1503502418,0.0788587321,0,0,0,0.031303871075022,0.0208671605,0.0625407329,0,0,0.0625407329,0.0625407329,0.387785866144145,0.4446137168,0.078610735011123,0.1190932418,2.0697435583,0.484381467
462,0.6945195239,0.6621254025,0.2602473185,0.4285714286,0.1208059498,0.8096246969,0.4246483164,0,0,0,0,0,0,0,0,0,0,0.53013423442431,0.6078224426,0.040982056277901,0.0620867612,2.4512024466,0.6342589074
463,0.6962630033,0.6576370672,0.2891448828,0.4285714286,0.053677519,0.7713938304,0.4045962192,0,0,0,0.032076792446826,0.0213823898,0.0640849209,0,0,0.0640849209,0.0640849209,0.453338810733279,0.5197730789,0.079289599769444,0.1201217044,2.4624759939,0.6386883504
464,0.6924637747,0.6592776877,0.185320945,0,0.0192600838,0.2045810288,0.1073027908,0,0,0,0.307626892085314,0.2050640863,0.6145952754,0,0,0.6145952754,0.6145952754,0.348397605685968,0.399453327,0.194212035244142,0.2942262385,2.7673190941,0.7584629971
465,0.6868513272,0.6240599962,0.4370622309,0,0.0332192742,0.4702815051,0.246662744,0,0,0,0.386651154317987,0.2577416595,0.7724746398,0,0,0.7724746398,0.7724746398,0.139409976120355,0.1598397287,0.190839740491337,0.2891172986,2.7790057345,0.7630547468
466,0.6820656503,0.6588478264,0.5119751986,0,0.1765039026,0.6884791012,0.3611074271,0,0,0,0.162645431411535,0.1084194446,0.3249427026,0,0,0.3249427026,0.3249427026,0,0,0.17553972385593,0.2659381669,2.2929017733,0.572061642
467,0.6615878301,0.7823853435,0.2302318089,0,0.3733923718,0.6036241807,0.3166010042,0,0,0,0.4673320536558,0.311523547,0.9336637322,0,0,0.9336637322,0.9336637322,0.377857290606146,0.433230164,0.104755814930893,0.1587023654,3.2861704394,0.9623227417
468,0.6613437529,0.799496932,0.2388407518,0.2857142857,0.3425177005,0.867072738,0.4547798255,0,0,0,0.500535725591815,0.3336571147,1,0,0,1,1,0.270622225280493,0.3102803994,0.10003452468515,0.1515497321,3.3774506419,0.99818727
469,0.6602143885,0.8224095709,0.1672148536,0.2857142857,0.370321616,0.8232507553,0.4317951867,0,0,0,0.479831204466281,0.3198554809,0.958635278,0,0,0.958635278,0.958635278,0.161102920442704,0.1847116527,0.095941446837127,0.1453488244,3.2031149012,0.9296897323
470,0.6517293982,0.7538101453,0.0633753651,0,0.3221213978,0.3854967629,0.2021931297,0,0,0,0.287278661778815,0.1914999559,0.5739423722,0,0,0.5739423722,0.5739423722,0.249955900734159,0.2865855405,0.17724217232445,0.2685173326,2.7367779185,0.7464631896
471,0.6019193075,0.6748554529,0,0,0.1254803961,0.1254803961,0.065814493,0,0,0,0,0,0,0.098795208405157,0.1152905491,0.1152905491,0.1152905491,0.520262128297406,0.5965036345,0.106588850561255,0.1614793672,2.2158628042,0.541792578
472,0.5854434321,0.6700329139,0.5282822394,0.7142857143,0.6640090082,1.9065769619,1,0,0,0,0,0,0,0.364588648236837,0.4254621871,0.4254621871,0.4254621871,0.42994433916097,0.4929502783,0.137411890437936,0.2081754799,3.3820642913,1
473,0.5817394435,0.7277604417,0.5766025353,0.1428571429,0.2569792455,0.9764389237,0.5121424119,0,0,0,0,0,0,0.321612901417371,0.3753109953,0.3753109953,0.3753109953,0.486901878753658,0.5582546269,0.08440835197166,0.1278764823,2.8830844016,0.8039478671
474,0.5394337813,0.8942306144,0.079908131,0,0.6393721155,0.7192802465,0.377262634,0,0,0,0,0,0,0,0,0,0,0.502532427435579,0.5761757451,0.201662533848084,0.3055135522,2.692616327,0.7291118406
475,0.5315860847,0.6638640365,0.0507596531,0,0.0696415533,0.1204012064,0.063150457,0,0,0,0,0,0,0,0,0,0,0.841637410159452,0.9649746672,0.077870378153783,0.1179716202,2.3415468656,0.5911745848
476,0.5316426785,0.6423994086,0.044011499,0,0.0852734709,0.1292849699,0.0678099927,0,0,0,0,0,0,0,0,0,0,0.822218059941288,0.9427095198,0.082619842451607,0.1251669364,2.309728536,0.578672976
477,0.5319730868,0.5745526525,0.0343891364,0,0.1345119932,0.1689011296,0.0885886764,0,0,0,0,0,0,0,0,0,0,0.773846257517544,0.8872491002,0.095652539396141,0.1449111371,2.227274653,0.5462763605
478,0.5319035167,0.5400730984,0.0343891364,0,0.176042445,0.2104315814,0.1103714068,0,0,0,0,0,0,0,0,0,0,0.738612244039878,0.846851739,0.104115881116782,0.1577328821,2.186932643,0.5304257475
479,0.5224326437,0.5409794348,0.0966095172,0,0.0607719349,0.1573814521,0.0825466033,0,0,0,0,0,0,0,0,0,0,0.54543335925783,0.6253635687,0.126977217530703,0.1923672188,1.9636894693,0.4427121918
480,0.5142605989,0.6908014543,0,0,0,0,0,0.246548746078263,0.0821746971,0.5856692326,0,0,0,0,0,0.5856692326,0.5856692326,0.449111996424127,0.5149268486,0.132397089197368,0.200578185,2.5062363194,0.6558820396
481,0.5041361081,0.6749637994,0.1178727488,0,0.2147202793,0.3325930281,0.1744451101,0.006719704394947,0.0022396775,0.0159624586,0,0,0,0.021974241797868,0.0256431708,0.0416056294,0.0416056294,0.479266285693839,0.5495000804,0.122445671262732,0.1855020428,2.1301527702,0.5081166016
482,0.5163332835,0.8122700864,0,0,0.0063123216,0.0063123216,0.0033108139,0,0,0,0.240629447790229,0.1604035899,0.480743802,0,0,0.480743802,0.480743802,0.487911916758049,0.5594126804,0.162947018277013,0.2468605419,2.6189312081,0.7001605241
483,0.5136690174,0.8415055254,0,0,0.0063260008,0.0063260008,0.0033179887,0,0,0,0,0,0,0.422138627968671,0.4926209984,0.4926209984,0.4926209984,0.156281419054873,0.1791835873,0.141704792439689,0.214679116,2.2449762332,0.5532314154
484,0,0.8116285569,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9700740344,0.0523148446
485,0,0.8111719565,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969617434,0.0521354436
486,0,0.8081035983,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9665490758,0.0509298676
487,0,0.8080842022,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,4.52065414334e-4,5.183131e-4,0,0,0.9670479928,0.0511258951
488,0,0.8080617138,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0.001217339815103,0.0013957342,0,0,0.9679029255,0.0514618032
489,0,0.8082323048,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0.01304529520795,0.0149570103,0,0,0.9816347926,0.0568571345
490,0,0.8107365063,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0.042266405799805,0.0484603113,0,0,1.0176422951,0.071004694
491,0.5129726536,0.8552925701,0,0.1428571429,0.0604721403,0.2033292832,0.1066462499,0,0,0,0,0,0,0.192142966835535,0.2242241148,0.2242241148,0.2242241148,0.188405742162093,0.2160155503,0.045994230082226,0.0696800757,1.9848312144,0.4510189078
492,0.5140985833,0.8277367516,0,0.1428571429,0.0570166351,0.199873778,0.1048338368,0,0,0,0,0,0,0.160316064404451,0.187083234,0.187083234,0.187083234,0,0,0.041996901794077,0.0636242261,1.6973766318,0.338076312
493,0.5145296558,0.8163422153,0,0.1428571429,0.1787160099,0.3215731528,0.1686651833,0,0,0,0,0,0,0.180066640528101,0.2101314648,0.2101314648,0.2101314648,0,0,0.061731878793701,0.0935222087,1.8031907279,0.3796512925
494,0.5125324308,0.8524121118,0,0.1428571429,0.0604721403,0.2033292832,0.1066462499,0,0,0,0,0,0,0.140191978790618,0.1635991307,0.1635991307,0.1635991307,0.112645658308485,0.1291532498,0.037263314009169,0.0564529624,1.8207961354,0.3865685607
495,0.5181812994,0.7643958512,0,0,0.1817021145,0.1817021145,0.0953027956,0,0,0,0,0,0,0.466856597641914,0.5448053033,0.5448053033,0.5448053033,0.012995836312382,0.0149003035,0.238406023344061,0.3611789938,2.2987645468,0.5743651602
496,0.5178862103,0.7593966329,0,0,0,0,0,0,0,0,0,0,0,0.500672959663905,0.5842678138,0.5842678138,0.5842678138,0.214342594277226,0.2457533031,0.259368113888405,0.3929360219,2.500239982,0.6535260434
497,0.5170981584,0.8800646006,0,0,0,0,0,0,0,0,0,0,0,0.533603886153771,0.622697052,0.622697052,0.622697052,0,0,0.243198376556126,0.3684392857,2.3882990967,0.6095438113
498,0.5142576658,0.8884862132,0,0.1428571429,0.0067425079,0.1495996508,0.0784650469,0,0,0,0,0,0,0.450092582561183,0.5252422847,0.5252422847,0.5252422847,0.044274690864775,0.0507628993,0.218788371876586,0.3314587564,2.3886728663,0.6096906676
499,0.5123274529,0.9877010291,0,0,0.0176984051,0.0176984051,0.009282817,0,0,0,0,0,0,0.120250609047188,0.1403282504,0.1403282504,0.1403282504,0.203279163442675,0.2330685884,0.079330387164953,0.1201834963,2.0028916341,0.4581149529
500,0.4382663081,0.8890222486,0,0,0.2267607474,0.2267607474,0.1189360576,0,0,0,0,0,0,0,0,0,0,0,0,0.149577601786862,0.2266062197,1.672830834,0.3284321237
501,0.5887923665,0,0,0,0.0068063391,0.0068063391,0.0035699262,0,0,0,0,0,0,0.856923739205888,1,1,1,0,0,0.242525495423283,0.3674198881,1.9597821808,0.4411769952
502,0.3541173342,0.6149025269,0,0,0.7545472188,0.7545472188,0.395760168,0,0,0,0,0,0,0,0,0,0,0.016531175442717,0.0189537268,0.109217107277738,0.1654611086,1.5491948645,0.2798548242
503,0.7275536281,0.0030165472,0,0,1.0000000001,1.0000000001,0.5245002012,0,0,0,0,0,0,0,0,0,0,0.429098591705403,0.4919805913,0.19002500803079,0.2878829999,2.0349339677,0.4707045742
504,0.6077814397,0.1197554852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334689969732735,0.3837369136,0.035814102891246,0.0542574448,1.1655312833,0.1291111471
505,0.6449355598,0.1740954191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333172118311794,0.3819966296,0.034646837023872,0.052489067,1.2535166755,0.1636811251
