id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
343,0.8329312689,0.7082076927,0.5283687858,0.0770367272,0.2651328475,2.4116773221,0.6048731882
344,0.970462632,0.4609583856,0.3297875265,0.4324195861,0.5143740751,2.7080022053,0.7549708315
345,0.8285134605,0.7514669681,0.6808513409,0.0770367272,0.2988469497,2.6367154464,0.7188619013
346,0.8948985324,0.3726883018,0.4716312142,0.1088147049,0.3850429926,2.2330757459,0.5144060112
347,0.8298846281,0.5160940357,0.5992908708,0.2166829987,0.3597936732,2.5217462065,0.6606264546
348,0.8243676569,0.5462251039,0.5673761978,0,0.2519443956,2.1899133542,0.4925429357
349,0.894778352,0.4656443639,0.560283941,0.1088147049,0.4447833214,2.4743046832,0.6365958677
350,0.8387641747,0.5509518455,0.5957447424,0,0.2721431674,2.25760393,0.5268302888
351,0.8903989224,0.4999350768,0.7411350408,0.1088147049,0.4420097386,2.6822934835,0.7419485752
352,0.878555242,0.5067019947,0.826241157,0.1088147049,0.3781927457,2.6985058443,0.7501606333
353,0.8756958114,0.5187622805,0.826241157,0.1088147049,0.3596191646,2.6891331184,0.7454130601
354,0.8844007728,0.5885934773,0.2978723712,0.0465201624,0.2897952698,2.1071820535,0.4506369941
355,0.8874778987,0.5157412006,0.7659574571,0.0725431366,0.312984382,2.554704075,0.677320626
356,0.8531875629,0.6833334115,0.3014184996,0.1586374014,0.2776734724,2.2742503478,0.5352622101
357,0.8713854401,0.5181156848,0.1170212715,0.2019211367,0.21407376,1.9225172931,0.3570986283
358,0.8903620259,0.6371204607,0.6276598977,0.1586374014,0.326105268,2.6398850537,0.7204674046
359,0.8895689284,0.6482537204,0.4148936427,0.0865674706,0.3253188325,2.3646025946,0.5810283947
360,0.852764933,0.5221485016,0.2304964146,0.1639077336,0.2678432975,2.0371608803,0.4151691219
361,0.8047205375,0.5043013478,0.7092198855,0.5963273184,0.2592805247,2.8738496139,0.8389776314
362,0.7994913895,0.5125859928,0.7092198855,0.5963273184,0.256437536,2.8740621222,0.8390852734
363,0.7952453717,0.5563833878,0.4964541128,0.5963273184,0.2537339427,2.6981441334,0.7499774156
364,0.79444800820000006,0.5295555638,0.7978726123,0.5963273184,0.2463349209,2.9645384236,0.8849142954
365,0.7919941527,0.4779174413,0.3439715577,0.5963273184,0.2267842984,2.4369947685,0.6176972514
366,0.8445415239,0.6333245732,0.7375889124,0.5213330617,0.3404242656,3.0772123368,0.9419870888
367,0.8912067649,0.6030941832,0.7127660139,0.5213330617,0.3580119256,3.0864119493,0.9466469747
368,0.9469133099,0.5062415622,0.6560284423,0.1639077336,0.363311161,2.636402209,0.718703237
369,0.9719009614,0.5130053479,0.2695038266,0.1759379468,0.5259445908,2.4562926735,0.6274722323
370,0.9264114505,0.6571212073,0.3297875265,0.1759379468,0.41647566070000003,2.5057337918,0.6525156753
371,0.9295735382,0.7116043523,0.3297875265,0.1759379468,0.3678563886,2.5147597524,0.6570876013
372,0.9769438956,0.6772725088,0.5425532992,0.1879681601,0.2769894501,2.6617273138,0.7315311794
373,0.9469016944,0.2774421837,0.386525098,0.1210174871,0.40390379789999997,2.1357902611,0.4651279288
374,0.9146677338,0.5217125736,0.3297875265,0.1210174871,0.2100700618,2.0972553828,0.4456088309
375,0.531950956,0.7500256747,0.347517686,0.1392756491,0.367604968,2.1363749338,0.4654240835
376,0.8096228714,0.7472652288,0.0602836999,0.1390349699,0.2338677653,1.9900745353,0.3913184438
377,0.467765449,0.8089994964,0.7269505273,0.1572931319,0.3632901207,2.5242987253,0.6619193836
378,0.434165385,0.8169853175,0.9964538716,0.1753106145,0.3557993793,2.7787145679,0.7907888123
379,0.4215612622,0.7898936292,0.968085327,0.1933280973,0.5011033058,2.8739716215,0.839039432
380,0.4106308729,0.7385435268,0.8794326002,0.2293630626,0.4642447786,2.7222148411,0.7621699675
381,0.40958471,0.732525682,0.6382978005,0.2293630626,0.4611444471,2.4709157022,0.6348792449
382,0.4031093665,0.7174662804,0.9113477554,0.2293630626,0.4556431539,2.7169296188,0.7594928403
383,0.4096483348,0.7525873942,1,0.21134558,0.4779462535,2.8515275625,0.8276708276
384,0.3999953291,0.7231514721,0.9113477554,0.2293630626,0.4643424824,2.7282001016,0.7652016855
385,0.8600253812,0.7383462527,0.5709223261,0.1725103063,0.3778084403,2.7196127066,0.7608519065
386,0.3787782307,0.7108324405,0.6985815004,0.2473805454,0.4595499126,2.4951226296,0.6471407962
387,0.3516521668,0.7093125283,0.6382978005,0.6798001302,0.4478393971,2.8269020229,0.8151972364
388,0.3319793748,0.6643621181,0.6134753842,0.6798001302,0.0746570364,2.3642740437,0.5808619736
389,0.3395410294,0.6529295614,0.8829787285,0.6257476821,0.0783300201,2.5795270215,0.6898942098
390,0.3308228226,0.6612558099,0.6418439289,0.6437651648,0.0773283551,2.3550160813,0.5761725316
391,0.2209035918,0.705691451,0.7978726123,0.7158350956,0.1953973938,2.6357001445,0.7183476198
392,0.2833019455,0.5835941048,0.7269505273,0.3735029243,0.1105364082,2.0778859101,0.4357975988
393,0.2422909051,0.5349665192,0.7872342273,0.4095378897,0.1098997785,2.0839293198,0.4388587712
394,0.2125927025,0.516036494,0.5425532992,0.4635903378,0.1108878851,1.8456607186,0.3181684157
395,0.4650037567,0.5191596773,0.968085327,0.9639650346,0.0746793348,2.9908931304,0.8982637629
396,0.4587582299,0.513680451,0.968085327,0.9639650346,0.0738798973,2.9783689398,0.8919198761
397,0.1949366413,0.552488678,0.9645391986,0.9140274054,0.1050250971,2.7310170204,0.7666285413
398,0.4349991962,0.536625867,0.9078016271,0.9639650346,0.088459686,2.9318514109,0.8683573208
399,0.4481411106,0.5485847397,0.5141842723,0.9639650346,0.0732938869,2.5481690441,0.6740104323
400,0.4332856781,0.5499317587,0.6950353721,0.9639650346,0.0741193746,2.7163372181,0.7591927711
401,0.4209380025,0.5040969984,0.755319072,0.9639650346,0.0740437549,2.7183628624,0.7602188221
402,0.7881354477,0.1902543527,0.1453902984,0.5029422903,0.2255950719,1.852317461,0.3215402599
403,0.6447850737,0.4722660709,0.4680850859,0.0872373676,0.2936515734,1.9660251715,0.3791367033
404,0.7739780554,0.2063600357,0.6276598977,0.5029422903,0.2156745663,2.3266148454,0.5617864344
405,0.6361988864,0.4450909009,0.5283687858,0.06948552,0.2991442962,1.9782883893,0.3853483993
406,0.6298697286,0.4591411058,0.3758867129,0.0872373676,0.2938273023,1.8459622172,0.318321134
407,0.6261109485,0.4489065136,0.5567378127,0.0872373676,0.291931322,2.0109239644,0.4018793192
408,0.338341965,0.5079440281,0.723404399,1,0.0694597372,2.6391501293,0.7200951429
409,0.774007431,0.5229680452,0.5106386262,0.0685020222,0.1189056819,1.9950218065,0.3938243884
410,0.4319262968,0.4907996724,0.8794326002,0.7171778733,0.2550666183,2.774403061,0.7886049018
411,0.7959911509,0.1682147758,0.3297875265,0.053589475,0.1801427118,1.52772564,0.1571245455
412,0.707578578,0.4297287492,0.5035463695,0.4926120968,0.1050705932,2.2385363867,0.5171719932
413,0.7136821817,0.3464123253,0.2021278699,0.4938447777,0.1844527667,1.9405199213,0.3662175117
414,0.709656012,0.4173102856,0.7446811692,0.5259949055,0.0990869195,2.4967292918,0.6479546199
415,0.7103764096,0.4168879604,0.14184417,0.5259949055,0.1057737432,1.9008771887,0.3461372516
416,0.711893109,0.4153958128,0.6843974692,0.5259949055,0.09435219,2.4320334865,0.6151842099
417,0.7209492582,0.407696053,0.6843974692,0.5259949055,0.0871404143,2.4261781002,0.6122182771
418,0.6886289359,0.358437375,0.6241137693,0.5118622604,0.170325469,2.3533678096,0.5753376314
419,0,0.5865594856,0.5141842723,1,0.0576353929,2.1583791508,0.4765698944
420,0.1178145595,0.5517718912,0.9397163001,0.894203734,0.2139621878,2.7174686726,0.7597658875
421,0.1085141414,0.585125933,0.7978726123,0.8581687686,0.2026031485,2.5522846038,0.6760950896
422,0.6603991849,0.4879412177,0.6843974692,0.0998589563,0.3035903591,2.2361871872,0.5159820516
423,0.6513267539,0.4690033381,0.6560284423,0.5322785411,0.2895793911,2.5982164665,0.699360987
424,0.6748822336,0.5194357123,0.1134751431,0.1023365924,0.2988723269,1.7090020083,0.2489465868
425,0.7389503748,0.6866341562,0.6560284423,0.212968477,0.1156478231,2.4102292734,0.6041397071
426,0.7329525919,0.5207244389,0.0567375716,0.1203540751,0.0251745077,1.4559431852,0.1207645302
427,0.7019433417,0.659502997,0.1205673998,0.0559472993,0.0812043955,1.6191654333,0.2034416058
428,0.6869707297,0.8776835894,0.3014184996,0.1046549743,0.00884958,1.979577373,0.3860013091
429,0.594252165,0.5585775946,0.5709223261,0.5204443746,0.0415555408,2.2857520011,0.5410881503
430,0.5878413686,0.5107100991,0.5709223261,0.5204443746,0.0480020891,2.2379202575,0.5168599049
431,0.8047954251,0.7609554905,0.5106386262,0.0116006076,0.0408946172,2.1288847666,0.461630084
432,0.7148212652,0.7131327725,0.386525098,0.9044030235,0.1031937612,2.8220759204,0.8127526674
433,0.2449687519,0.9700337039,0.6134753842,0.1937631932,0.1749325953,2.1971736285,0.4962204874
434,0.2204841505,0.9573981398,0.794326484,0.1937631932,0.1787891857,2.3447611532,0.570978096
435,0.2956620595,0.8959538779,0.3723405846,0.1937631932,0.1742942623,1.9320139775,0.3619089902
436,0.1685146597,0.884470352,0.7978726123,0.2643567519,0.1958361163,2.3110504922,0.5539026121
437,0.2147397892,0.8445741328,0.2588654415,0.3364266827,0.1937483951,1.8483544413,0.3195328688
438,0.1092112384,1,0.4397165412,0.7813727406,0.2259428054,2.5562433256,0.6781003036
439,0.1608107426,0.886965806,0.652482314,0.7093028098,0.2340514529,2.6436131253,0.7223557873
440,0.4277391061,0.4912346095,0.2304964146,0.6002338903,0.0318562503,1.7815602708,0.2856995725
441,0.6080187693,0.4337109919,0.652482314,0.0802353689,0.0402883909,1.814735835,0.3025040135
442,0.6930680027,0.4178812696,0.652482314,0.066635498,0.0530412735,1.8831083578,0.3371367936
443,0.9019707617,0.6825143406,0.3014184996,0.0517244042,0.0163292282,1.9539572343,0.3730239229
444,0.8266928705,0.4981514099,0.4822695993,0.4526616467,0.0334135633,2.2931890897,0.5448552638
519,0.9782173933,0.6226282118,0.5709223261,0.0199743127,1,3.1917422439,1
520,0.7166445072,0.5832229739,0.5709223261,0.4905672248,0.1127727235,2.4741297555,0.6365072615
521,1,0,0.1205673998,0.1218347318,0.2347919185,1.4771940501,0.1315287452
522,0.8031650785,0.6013701159,0.6241137693,0.0361481756,0.2607904599,2.3255875992,0.5612661027
523,0.8597035616,0.3936672738,0.5851063573,0.1088147049,0.3393405989,2.2866324964999998,0.5415341482
524,0.8806827937,0.4842806187,0.7411350408,0.0609173659,0.266382568,2.4333983871,0.6158755739
525,0.8915579687,0.5171052723,0.7375889124,0.0567213616,0.3019181949,2.5048917099,0.652089135
526,0.8100865385,0.5279133687,0.4680850859,0.5963273184,0.2552239546,2.6576362661,0.7294589383
527,0.9247527781,0.514576072,0.5992908708,0.1210174871,0.3978773507,2.5575145587,0.6787442222
528,0.5029163439,0.7778152609,0.4290781561,0.1572931319,0.3633891682,2.230492061,0.5130972955
529,0.4246441712,0.8010920589,0.9078016271,0.1753106145,0.35081491930000003,2.659663391,0.7304857392
530,0.2844733107,0.680512928,0.7978726123,0.7158350956,0.2103150927,2.6890090393,0.7453502103
531,0.2311609238,0.6974109055,0.5283687858,0.7158350956,0.1906983773,2.363474088,0.5804567715
532,0.8520256011,0.8724370211,0.5106386262,0.1725103063,0.3955768203,2.803188375,0.8031855463
533,0.4719520055,0.5274338674,0.7269505273,0.9099125865,0.0765536596,2.7128026463,0.7574024021
534,0.5949479194,0.4207357482,0.3404254293,0.1226009442,0.2829152729,1.761625314,0.2756019054
535,0.8099814419,0.7823906031,0.5106386262,0.0116006076,0.0289813966,2.1435926754,0.469080091
536,0.5862122123,0.8036939997,0.315603013,0.0831324301,0.0262116914,1.8148533465,0.3025635367
