id,region,join_count,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex
135,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
136,Nordeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
137,Nordeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
138,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
139,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
140,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
141,Nordeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
142,Nordeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
143,Nordeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
144,Nordeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
145,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
146,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
147,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
148,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
149,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
150,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
151,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
152,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
153,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
154,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
155,Nordeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
156,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
157,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
158,Nordeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
159,Nordeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
160,Nordeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
161,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
162,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
163,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
164,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
165,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
166,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
167,Nordeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
168,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
169,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
170,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
171,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
172,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
173,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
174,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
175,Nordeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
176,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
177,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
178,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
179,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
180,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
181,Nordeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
182,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
183,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
184,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
185,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
186,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
187,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
188,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
189,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
190,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
191,Nordeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
192,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
193,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
194,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
195,Sul,1,2,3,1,3,0,2,0.5,1,0.5,2,0.4822695993
196,Sul,1,2,2,1,3,0,2,0.25,1,0.5,2,0.4822695993
197,Sul,2,2,2,0,5,0.058824,2,0.25,0,1,2.058824,0.5106386262
198,Sul,2,2,2,1,3,0.058824,2,0.25,1,0.5,2.058824,0.5106386262
199,Sul,1,2,1,1,3,0,2,0,1,0.5,2,0.4822695993
200,Sul,1,2,3,0,3.5,0,2,0.5,0,0.625,1.625,0.3014184996
201,Sul,4,2,3,1,3,0.176471,2,0.5,1,0.5,2.1764710000000003,0.5673761978
202,Sul,4,2,3,1,3,0.176471,2,0.5,1,0.5,2.1764710000000003,0.5673761978
203,Sul,5,2,3,1,3.5,0.235294,2,0.5,1,0.625,2.360294,0.6560284423
204,Sul,6,2,3,1,3,0.294118,2,0.5,1,0.5,2.294118,0.6241137693
205,Sul,2,2,5,1,3.5,0.058824,2,1,1,0.625,2.183824,0.5709223261
206,Sul,3,2,3,1,3,0.117647,2,0.5,1,0.5,2.117647,0.5390071709
207,Sul,3,2,3,1,3,0.117647,2,0.5,1,0.5,2.117647,0.5390071709
208,Sul,3,2,3,1,3,0.117647,2,0.5,1,0.5,2.117647,0.5390071709
209,Sul,3,2,3,1,3,0.117647,2,0.5,1,0.5,2.117647,0.5390071709
210,Sul,3,2,4,0,3,0.117647,2,0.75,0,0.5,1.617647,0.2978723712
211,Sul,7,2,3,1,3,0.352941,2,0.5,1,0.5,2.352941,0.652482314
212,Sul,8,2,2,1,3,0.411765,2,0.25,1,0.5,2.411765,0.6808513409
213,Sul,8,2,3,1,3.5,0.411765,2,0.5,1,0.625,2.536765,0.7411350408
