id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
199,0.5097276265,0.1985219522,0,0,0,0,0.7082495787,0.0491563395
200,0.5680933852,0.1381326027,0,0,0.3814242121,0,1.0876502,0.1757874105
201,0.626459144,0,0,0,0.3695835599,0,0.9960427039,0.1452119325
202,0.626459144,0,0,0,0.3911590572,0,1.0176182012,0.1524131024
203,0.6381322957,0.1979348942,0,0,0.5445020718,0,1.3805692617,0.2735538675
204,0.6381322957,0.1979348942,0,0,0.4375620589,0,1.2736292488,0.237860915
205,0.6536964981,0.2475840933,0,0,0.3072692013,0,1.2085497927,0.2161395978
206,0.6459143969,0.3041269601,0,0,0.3948143459,0,1.3448557029,0.2616338918
207,0.6459143969,0.3041269601,0,0,0.4656872435,0,1.4157286005,0.2852888634
208,0.6536964981,0.3041269601,0,0,0.3602618052,0,1.3180852634,0.2526988262
209,0.6692607004,0.3032445264,0,0,0.3365373241,0.0228330143,1.3318755652,0.2573015616
210,0.6744487678,0.3100667717,0,0,0.3497553943,0,1.3342709338,0.2581010545
211,0.6926070039,0.3525487977,0,0,0,0.1849794654,1.230135267,0.2233440977
212,0.6926070039,0.3525487977,0,0,0.3793372065,0.0173833767,1.4418763848,0.2940161077
213,0.6926070039,0.3525487977,0,0,0.3297333989,0.0149000372,1.3897892377,0.2766311831
214,0.6926070039,0.3525487977,0,0,0.3134220141,0,1.3585778157,0.266213868
215,0.6926070039,0.3525487977,0,0,0.3961193538,0,1.4412751554,0.2938154377
216,0.6926070039,0.3525487977,0,0,0.3780062822,0,1.4231620838,0.2877699082
217,0.6926070039,0.3408643776,0,0,0.4963280503,0,1.5297994318,0.3233618415
218,0.6926070039,0.3408643776,0,0,0.4301875269,0.0074589756,1.471117884,0.3037759293
219,0.6692607004,0.3523581931,0,0,0.3388660027,0,1.3604848962,0.2668503869
220,0.6926070039,0.365170816,0,0,0,0.0536401339,1.1114179538,0.1837202814
221,0.6848249027,0.3862613078,0,0,0.7754514359,0,1.8465376464,0.4290783245
222,0.6887159533,0.3763812953,0,0,0.7580417378,0,1.8231389864,0.4212686447
223,0.6809338521,0.4032000653,0,0,0,0.058110145,1.1422440624,0.1940089918
224,0.6809338521,0.4075157906,0,0,0,0,1.0884496427,0.1760542374
225,0.6809338521,0.4075157906,0,0,0,0,1.0884496427,0.1760542374
226,0.6809338521,0.4075157906,0,0,0,0,1.0884496427,0.1760542374
227,0.6848249027,0.4075157906,0,0,0,0,1.0923406933,0.1773529383
228,0.6861219196,0.4075157906,0,0,0,0,1.0936377102,0.1777858386
229,0.6809338521,0.4022602221,0,0,0,0.0099363411,1.0931304153,0.1776165207
230,0.6809338521,0.3952872565,0,0,0.0359487512,0.2677040014,1.3798738612,0.2733217664
231,0.6809338521,0.3952872565,0,0,0.5195888352,0.0551466932,1.650956637,0.363800011
232,0.6809338521,0.3952872565,0,0,0.7823134647,0.0576134771,1.9161480504,0.4523119186
233,0.6809338521,0.3866374841,0,0,0,0.0084458899,1.0760172261,0.171904718
