id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
370,0,0.6792057277,0,0.7513310046,0,0,1.4305367323,0.4243137454
371,0,0.7025041737,0,0.5785258744,0,0,1.2810300481,0.3799683331
372,0,0.6108040108,0,0.3067445582,0,0,0.917548569,0.2721555211
373,0,0.7502105238,0,0.5988389846,0,0,1.3490495084,0.400143692
374,0,0.3793016731,0,0.3376261961,0,0,0.7169278692,0.2126491005
375,0,0.3560994884,0,0.3548881837,0.5,0,1.2109876721,0.359192954
376,0,0.598065697,0,0.1691622254,0,0,0.7672279224,0.2275686782
377,0,0.3681992479,0,0.343986936,0.5,0,1.2121861839,0.3595484465
378,0,0.3566418609,0,0.3403108303,0.5,0,1.1969526912,0.3550300163
379,0,0.3716512371,0,0.3157499925,1,0,1.6874012296,0.500502727
380,0,0.3089475994,0,0.2614301579,1,0,1.5703777573,0.4657922113
381,0,0.3019164067,0,0.255465947,1,0,1.5573823537,0.4619376242
382,0,0.2903839543,0,0.2437821285,1,0,1.5341660828,0.4550514096
383,0,0.3400421221,0,0.2783341487,1,0,1.6183762708,0.4800291257
384,0,0.3135114273,0,0.2503680356,1,0,1.5638794629,0.463864742
385,0,0.9461510537,0,0.3444429638,0,0,1.2905940175,0.3828051171
386,0,0.3125702732,0,0.2380145854,1,0,1.5505848586,0.4599214085
387,0,0.2940743737,0,0.2229805982,1,0,1.5170549719,0.4499760562
388,0,0.151608024,0,0.0969087238,0,0,0.2485167478,0.0737129426
389,0,0.1664198714,0,0.0942153138,0,0,0.2606351852,0.0773074113
390,0,0.1582112321,0,0.0972372702,0,0,0.2554485023,0.0757689812
391,0,0.0857820042,0,0.084853943,0.5,0,0.6706359472,0.1989183808
392,0,0.2272040202,0,0.1337054064,0,0,0.3609094266,0.1070499115
393,0,0.2241609434,0,0.1437733091,0,0,0.3679342525,0.1091335561
394,0,0.2267802605,0,0.1439451521,0,0,0.3707254126,0.1099614465
395,0,0.1421750379,0,0.1051554895,0,0,0.2473305274,0.0733610959
396,0,0.137977827,0,0.1045502818,0,0,0.2425281088,0.071936643
