OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Length_1,Shape_Area_1,F2010,SLR_employment_per_capita,F2010_1,F2010_12,F2010_12_13,F2010_12_13_14,F2010_12_13_14_15,F2010_12_13_14_15_16,F2010_12_13_14_15_16_17,F2010_12_13_14_15_16_17_18,F2010_12_13_14_15_16_17_18_19,F2010_12_13_14_15_16_17_18_19_20,F2010_12_13_14_15_16_17_18_19_20_21,F2010_12_13_14_15_16_17_18_19_20_21_22,Shape_Length,Shape_Area
189,4,189,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,10000.000000000000000,189,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
190,4,190,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,190,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
191,3,191,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,191,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
192,3,192,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,192,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
193,4,193,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,10000.000000000000000,193,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
194,4,194,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,194,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
195,2,195,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,195,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,0.000000000000000,0.000000000000000,409267.000000000000000,0.001221696349816,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,62831.853071795863798,314159265.358979284763336
196,1,196,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,196,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,0.000000000000000,0.000000000000000,409267.000000000000000,0.001221696349816,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,409267.000000000000000,62831.853071795863798,314159265.358979284763336
197,2,197,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,197,3202207,Fundão,ES,"Sports, recreation and leisure activities",5.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,17025.000000000000000,0.000469897209985,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,17025.000000000000000,62831.853071795863798,314159265.358979284763336
198,2,198,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,198,3200607,Aracruz,ES,"Sports, recreation and leisure activities",35.000000000000000,106.000000000000000,0.000000000000000,0.000000000000000,81832.000000000000000,0.001295336787565,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,81832.000000000000000,62831.853071795863798,314159265.358979284763336
199,2,199,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,199,3201605,Conceição da Barra,ES,"Sports, recreation and leisure activities",4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28449.000000000000000,0.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,28449.000000000000000,62831.853071795863798,314159265.358979284763336
200,2,200,519,Sudeste,Sao Paolo South,Desertinha,-24.430820000000001,-47.048065000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,200,3520301,Iguape,SP,"Sports, recreation and leisure activities",8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28841.000000000000000,0.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,28841.000000000000000,62831.853071795863798,314159265.358979284763336
201,2,201,520,Sudeste,Sao Paolo South,Cibratel,-24.208026000000000,-46.827103999999999,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,201,3522109,Itanhaém,SP,"Sports, recreation and leisure activities",24.000000000000000,97.000000000000000,0.000000000000000,0.000000000000000,87057.000000000000000,0.001114212527425,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,87057.000000000000000,62831.853071795863798,314159265.358979284763336
202,1,202,521,Sudeste,Sao Paulo North,Montão do trigo,-23.868587000000002,-45.776426999999998,4,2,Right,Point-break,Experienced surfers,10000.000000000000000,202,3550704,São Sebastião,SP,"Sports, recreation and leisure activities",40.000000000000000,249.000000000000000,0.000000000000000,0.000000000000000,73942.000000000000000,0.003367504260096,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,73942.000000000000000,62831.853071795863798,314159265.358979284763336
203,2,203,522,Sudeste,Sao Paulo North,Indaiá - Bertioga,-23.814194000000001,-46.059997000000003,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,203,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47645.000000000000000,0.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
204,2,204,523,Sudeste,Sao Paulo North,Praia Brava,-23.799344999999999,-45.612667999999999,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,204,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,0.000000000000000,0.000000000000000,100840.000000000000000,0.002647758825863,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
205,2,205,524,Sudeste,Sao Paulo North,Jureia,-23.766200000000001,-45.790182000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,205,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47645.000000000000000,0.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
206,4,206,525,Sudeste,Sao Paulo North,Barra do Una - Meio,-23.762623000000001,-45.768425000000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,206,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47645.000000000000000,0.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
207,1,207,526,Sudeste,Sao Paulo North,Enseada - Ubatuba,-23.494012000000001,-45.090814999999999,3,2,Right,Beach-break,All surfers,10000.000000000000000,207,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,0.000000000000000,0.000000000000000,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
208,1,208,527,Sudeste,Rio De Janeiro City,Presídio,-23.185310000000001,-44.188924000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,208,3300100,Angra dos Reis,RJ,"Sports, recreation and leisure activities",52.000000000000000,567.000000000000000,0.000000000000000,0.000000000000000,169511.000000000000000,0.003344915669190,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,62831.853071795863798,314159265.358979284763336
209,1,209,528,Sudeste,Rio De Janeiro City,Inferno,-23.059581999999999,-43.545650999999999,3.5,3,Left,Beach-break,Experienced surfers,10000.000000000000000,209,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
210,1,210,529,Sudeste,Rio De Janeiro City,Macumba-secreto,-23.037946000000002,-43.495792999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,210,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
211,1,211,530,Sudeste,Rio De Janeiro City,Posto 4,-23.012322999999999,-43.327706999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,211,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
212,1,212,531,Sudeste,Rio De Janeiro City,Vala do Mauri,-23.010866100000001,-43.350476999999998,3.5,3,Right,Beach-break,All surfers,10000.000000000000000,212,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
213,2,213,532,Sudeste,Rio De Janeiro City,Praia Brava de Angra dos Reis,-23.007446000000002,-44.480341000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,213,3300100,Angra dos Reis,RJ,"Sports, recreation and leisure activities",52.000000000000000,567.000000000000000,0.000000000000000,0.000000000000000,169511.000000000000000,0.003344915669190,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,169511.000000000000000,62831.853071795863798,314159265.358979284763336
214,2,214,533,Sudeste,Rio De Janeiro City,Castelinho,-22.991389000000002,-43.195435000000003,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,214,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
215,3,215,534,Sudeste,Rio De Janeiro City,Sossego,-22.958317000000001,-43.070284999999998,NA,2,Right,Beach-break,NA,10000.000000000000000,215,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
216,2,216,535,Sudeste,Rio De Janeiro Norte,atafona - sao joao da barra,-21.630725999999999,-41.014155000000002,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,216,3304755,São Francisco de Itabapoana,RJ,"Sports, recreation and leisure activities",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41354.000000000000000,0.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,62831.853071795863798,314159265.358979284763336
217,3,217,536,Sudeste,Esperito Santo,Cemitério,-20.430439000000000,-40.322749000000002,3.5,2,Right,Sand-bar,Experienced surfers,10000.000000000000000,217,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
