OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,numerical_direction,numerical_frequency,numerical_experience,numerical_quality
540,16,540,539,Nordeste,Bahia Norte,Rock Quente,-12.937671999999999,-38.326481000000001,3.5,NA,Right and left,Reef-rocky,NA,10000.000000000000000,540,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
541,1,541,540,Nordeste,Bahia Norte,Ribeira,-12.918761999999999,-38.502079999999999,NA,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,541,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000
542,4,542,541,Nordeste,Bahia Norte,Praia das Ondas,-12.596083999999999,-38.028939000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,542,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
543,9,543,542,Nordeste,Sergipe and Alagoas,Rainha,-9.644078000000000,-35.698022000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,543,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
544,3,544,543,Nordeste,Paraiba and Pernambucco,Pedra de Xaréu,-8.303081000000001,-34.945245000000000,3.5,4,Right,Point-break,All surfers,10000.000000000000000,544,62831.853071795863798,314159265.358979284763336,1.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
545,2,545,544,Nordeste,Ceara,Prainha,-3.899172000000000,-38.346806000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,545,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
546,9,546,545,Nordeste,Fernando Do Noronha,Laje do Bode,-3.847468000000000,-32.434612000000001,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,546,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
547,6,547,546,Nordeste,Maranhao,Caolho,-2.478724000000000,-44.240184999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,547,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
548,1,548,547,Norte,Para,Atalaia (salinas),-0.596981000000000,-47.293622999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,548,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
549,1,549,548,Norte,Para,Algodoal,-0.577838000000000,-47.579901000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,549,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
