id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
391,0.1678190742,0,0,0.1678190742,0.1540441549
392,0.1678190742,0,0,0.1678190742,0.1540441549
393,0.1678190742,0,0,0.1678190742,0.1540441549
394,0.1678190742,0,0,0.1678190742,0.1540441549
395,0.1678190742,0.0967741935,0,0.2645932677,0.2428749324
396,0.1678190742,0.0967741935,0,0.2645932677,0.2428749324
397,0.1678190742,0,0,0.1678190742,0.1540441549
398,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
399,0.1678190742,0.064516129,0,0.2323352032,0.2132646732
400,0.1678190742,0.0967741935,0,0.2645932677,0.2428749324
401,0.1678190742,0.1290322581,0,0.2968513323,0.2724851917
402,0.0896580027,0,0,0.0896580027,0.0822986977
403,0.1579028384,0,0,0.1579028384,0.1449418632
404,0.0896580027,0,0,0.0896580027,0.0822986977
405,0.1579028384,0,0,0.1579028384,0.1449418632
406,0.1579028384,0,0,0.1579028384,0.1449418632
