OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,state,sci_10km,sci_5km,sci_1km,sci_wo_climate,nm_regiao,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
55,54,Sudeste,NA,Itaipuacu,-22.971149,-43.01126,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3764125446,0.3447114769,0.3381996266,0.4015263702,Sudeste,0,0.181219408044,0,0.2575848911,0.2575848911,0.1626761449
407,406,Sudeste,Rio De Janeiro City,Canal de Camboinhas,-22.968074,-43.048167,2,3,Right and left,breakwater/jetty,Beginners wave,2,3,0,2,Rio de Janeiro,0.4198412325,0.4324160257,0.4034830889,0.4605272979,Sudeste,0,0.169192590987,0,0.2404899983,0.2404899983,0.1518799711
408,407,Sudeste,Rio De Janeiro City,Camboinhas,-22.966612,-43.052588,3.5,2,Right and left,Sand-bar,Experienced surfers,2,2,0,3.5,Rio de Janeiro,0.4774842948,0.4865269678,0.4898935212,0.5327843771,Sudeste,0,0.168963358323,0,0.2401641674,0.2401641674,0.1516741946
409,408,Sudeste,Rio De Janeiro City,Leme,-22.963639,-43.166667,3,3,Left,Sand-bar,All surfers,1,3,1,3,Rio de Janeiro,0.5757642381,0.410881835,0.3219969919,0.6618502021,Sudeste,0,0.153321101168,0,0.2179302955,0.2179302955,0.1376325303
56,55,Sudeste,NA,Barra de Marica,-22.9621,-42.809487,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.4700908538,0.3217588665,0.3369385699,0.4259341755,Sudeste,0,0.422558707918,0,0.6006240719,0.6006240719,0.379320418
57,56,Sudeste,NA,Camboinhas,-22.961998,-43.059923,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3565359588,0.3866860389,0.2748573368,0.38240931,Sudeste,0,0.166230484485,0,0.2362796662,0.2362796662,0.1492209619
535,534,Sudeste,Rio De Janeiro City,Sossego,-22.958317,-43.070285,NA,2,Right,Beach-break,NA,1,2,1,1,Rio de Janeiro,0.3638951599,0.3934709229,0.3280870543,0.3949527391,Sudeste,0,0.15757821007,0,0.2239813413,0.2239813413,0.1414540309
410,409,Sudeste,Rio De Janeiro Norte,Ponta Negra - Maricá - RJ,-22.957751,-42.696787,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio de Janeiro,0.4831727671,0.4892935106,0.3050955369,0.5096627453,Sudeste,0,0.247550746797,0,0.3518681186,0.3518681186,0.2222201342
58,57,Sudeste,NA,Pirantininga,-22.955045,-43.088654,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.368778334,0.355672018,0.2345726219,0.3976205708,Sudeste,0,0.166532270391,0,0.2367086241,0.2367086241,0.1494918676
411,410,Sudeste,Rio De Janeiro City,Piratininga,-22.954699,-43.095675,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio de Janeiro,0.6815018447,0.4889620558,0.4370142199,0.7899582894,Sudeste,0,0.164429437239,0,0.2337196614,0.2337196614,0.1476042067
412,411,Sudeste,Rio De Janeiro Norte,Massambaba,-22.94717,-42.166815,3.5,4,Right and left,Sand-bar,Experienced surfers,2,4,0,3.5,Rio de Janeiro,0.3691908067,0.3985064231,0.3423384381,0.3296724721,Sudeste,131.735664368,0.344352878503,1.182714e-4,0.489462468,0.4895807394,0.3091916882
59,58,Sudeste,NA,Jacone,-22.946556,-42.679789,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3413287771,0.3487382549,0.1345198438,0.3238373211,Sudeste,0,0.268955407589,0,0.3822926591,0.3822926591,0.2414345646
60,59,Sudeste,NA,Figueira,-22.944992,-42.188828,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.2686899326,0.3094274968,0.3381233859,0.2093561301,Sudeste,131.735664368,0.330034431766,1.182714e-4,0.4691102575,0.4692285289,0.2963383755
61,60,Sudeste,NA,Praia do Fora,-22.944794,-43.155304,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.471127765,0.4856035431,0.345420867,0.5369743093,Sudeste,0,0.137396270089,0,0.1952947736,0.1952947736,0.1233372065
413,412,Sudeste,Rio De Janeiro Norte,Lage de fora,-22.944345,-42.468188,4,2,Left,Reef-rocky,Don't know,1,2,1,4,Rio de Janeiro,0.5585617918,0.4458318838,0.4289404503,0.6316775241,Sudeste,0,0.175759750143,0,0.2498245447,0.2498245447,0.1577751462
414,413,Sudeste,Rio De Janeiro Norte,Arraial do Cabo,-22.942665,-42.030054,3.5,2,Left,Reef-coral,Experienced surfers,1,2,0,3.5,Rio de Janeiro,0.4852994686,0.3553456432,0.4682587357,0.4987381413,Sudeste,0,0.282856908559,0,0.4020522238,0.4020522238,0.2539135954
415,414,Sudeste,Rio De Janeiro Norte,Itauna,-22.938836,-42.476208,4,4,Right and left,Point-break,All surfers,2,4,1,4,Rio de Janeiro,0.6513524281,0.745335316,0.4688137621,0.7437713353,Sudeste,0,0.186360670247,0,0.2648926706,0.2648926706,0.1672913279
416,415,Sudeste,Rio De Janeiro Norte,Backdoor,-22.938421,-42.472313,3,3,Right,Reef-rocky,Experienced surfers,1,3,0,3,Rio de Janeiro,0.4479254041,0.5543255583,0.2840807787,0.4890815932,Sudeste,0,0.186360670247,0,0.2648926706,0.2648926706,0.1672913279
62,61,Sudeste,NA,Laje do Pao de Acucar,-22.938409,-43.151797,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.4423266391,0.5025928171,0.3343616285,0.4988398358,Sudeste,0,0.142789653975,0,0.2029609183,0.2029609183,0.1281787127
417,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938318,-42.47999,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.6330463447,0.7218415657,0.4748537179,0.7156951276,Sudeste,0,0.199761228813,0,0.2839401967,0.2839401967,0.1793206752
63,62,Sudeste,NA,Canal,-22.937419,-42.487813,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.4489862345,0.5338021222,0.2455853045,0.4796730413,Sudeste,0,0.214259811569,0,0.3045484522,0.3045484522,0.1923356915
418,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169,-42.495224,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio de Janeiro,0.6394836635,0.7037921588,0.400250658,0.7124708115,Sudeste,0,0.229082010618,0,0.3256166952,0.3256166952,0.2056412101
64,63,Sudeste,NA,Praia Seca,-22.936126,-42.361598,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.2983968914,0.3730125215,0.4163186434,0.2181352484,Sudeste,31.9377346039,0.403930385676,2.86735e-5,0.5741458133,0.5741744868,0.3626163462
419,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929736,-42.037752,3,3,Right and left,Sand-bar,NA,2,3,1,3,Rio de Janeiro,0.6242498978,0.6989175767,0.529951026,0.6719502901,Sudeste,0,0.284814031676,0,0.4048340745,0.4048340745,0.2556704561
420,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,1,1,0,3.5,Rio de Janeiro,0.4197902123,0.4114498669,0.1958898895,0.4541568986,Sudeste,0,0.185579976594,0,0.2637829942,0.2637829942,0.1665905186
421,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765,-43.123312,3.5,1,Right and left,Beach-break,All surfers,2,1,1,3.5,Rio de Janeiro,0.6170469201,0.4250571372,0.5068900697,0.71192307,Sudeste,0,0.157512112247,0,0.22388739,0.22388739,0.1413946965
422,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618,-43.119707,3.5,2,Right and left,Reef-rocky,All surfers,2,2,1,3.5,Rio de Janeiro,0.5743862504,0.2252256572,0.3548849572,0.6481977082,Sudeste,0,0.184313872032,0,0.2619833558,0.2619833558,0.1654539681
423,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557,-41.998072,3.5,2,Right and left,Beach-break,All surfers,2,2,1,3.5,Rio de Janeiro,0.5366571076,0.4694775099,0.6005715344,0.5808150662,Sudeste,0,0.236662687935,0,0.3363918543,0.3363918543,0.2124461952
424,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167,-42.013056,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.6661554636,0.4298125449,0.3512014789,0.7516683854,Sudeste,0,0.213998868288,0,0.304177548,0.304177548,0.1921014493
425,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631,-41.981335,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3371051378,0.3616611299,0.4100720329,0.3502234356,Sudeste,0,0.186650842898,0,0.2653051214,0.2653051214,0.1675518086
65,64,Sudeste,NA,Caravelas,-22.81485,-41.953902,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3968689453,0.3908964055,0.5001526119,0.4157617905,Sudeste,0,0.210779491165,0,0.299601532,0.299601532,0.1892114946
66,65,Sudeste,NA,Tucuns,-22.799864,-41.929282,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.4309780159,0.3608666647,0.3983498419,0.4497259688,Sudeste,0,0.23349081922,0,0.3318833667,0.3318833667,0.2095988877
426,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.77907,-41.910524,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio de Janeiro,0.5448217914,0.5861827705,0.4069189218,0.5928457841,Sudeste,0,0.23196315182900001,0,0.3297119434,0.3297119434,0.2082275387
67,66,Sudeste,NA,Praia Brava,-22.754252,-41.872609,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3155054166,0.3538666388,0.2847458464,0.3056617309,Sudeste,0,0.23217351818,0,0.3300109577,0.3300109577,0.2084163794
427,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395,-41.971464,3,1,NA,Reef-rocky,Experienced surfers,1,1,0,3,Rio de Janeiro,0.2618378566,0.266776007,0.2863054816,0.2290840265,Sudeste,11348.2326546,0.24939542199,0.0101883698,0.3544901361,0.3646785059,0.230310455
428,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524,-41.997761,2,2,Right and left,Beach-break,Beginners wave,2,2,0,2,Rio de Janeiro,0.3366058963,0.3875710979,0.2436522468,0.3027160188,Sudeste,72781.8555813,0.262502846216,0.0653430786,0.3731210017,0.4384640803,0.2769092782
429,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525118,-41.920348,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,Rio de Janeiro,0.4163475381,0.3891760637,0.4323909009,0.3882757308,Sudeste,804.205711365,0.34506304719499997,7.220107e-4,0.4904719003,0.491193911,0.3102104767
430,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410545,-41.808257,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.5473326156,0.3992807394,0.4162195897,0.6053667093,Sudeste,29414.2297153,0.189017359855,0.0264079049,0.2686688837,0.2950767886,0.1863539209
431,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111,-41.798359,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.5388090136,0.3800123632,0.3772530286,0.5927664791,Sudeste,29414.2297153,0.194029098833,0.0264079049,0.2757925591,0.302200464,0.1908528341
432,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031,-41.022263,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio de Janeiro,0.4999319781,0.405604064,0.4299210607,0.4947512567,Sudeste,30509.9464779,0.321549618483,0.0273916323,0.4570499615,0.4844415938,0.3059460925
536,535,Sudeste,Rio De Janeiro Norte,atafona - sao joao da barra,-21.630726,-41.014155,3,3,Right and left,Sand-bar,All surfers,2,3,1,3,Rio de Janeiro,0.5393214996,0.5294113129,0.4337381014,0.4972462242,Sudeste,175504.242052,0.351629625292,0.1575665718,0.4998056208,0.6573721926,0.4151593427
68,67,Sudeste,NA,Marataizes,-21.044883,-40.827456,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.2539186994,0.2238791266,0.1959980818,0.1507645463,Sudeste,40625.4628582,0.408651600438,0.0364732774,0.5808565382,0.6173298156,0.3898708272
69,68,Sudeste,NA,Ponta do Ubu,-20.793246,-40.579551,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3852628369,0.3437103096,0.2795301973,0.3277585023,Sudeste,231139.48778,0.255702474497,0.2075155351,0.3634549675,0.5709705026,0.3605928897
70,69,Sudeste,NA,Ponta dos Castelhanos,-20.755085,-40.560755,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.4076812909,0.385516241,0.4375332193,0.342304599,Sudeste,200635.737347,0.310105392375,0.1801294655,0.4407831622,0.6209126277,0.39213353
71,70,Sudeste,NA,Maimba,-20.707022,-40.514368,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.6179978511,0.4624198291,0.4455010582,0.6146164505,Sudeste,185531.81945,0.296268347344,0.1665692659,0.4211152151,0.587684481,0.3711484994
72,71,Sudeste,NA,Praia do Morro,-20.659788,-40.493843,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.6711342659,0.6898080782,0.3070044308,0.6665076766,Sudeste,216533.159025,0.314716709289,0.1944020678,0.4473376785,0.6417397463,0.4052867679
433,432,Sudeste,Esperito Santo,Setiba Pina,-20.635264,-40.425729,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,Espírito Santo,0.6970982444,0.4808189763,0.5456138639,0.7571748807,Sudeste,36716.8945675,0.277164737681,0.0329641901,0.3939613839,0.426925574,0.2696222059
73,72,Sudeste,NA,Ponta de Bororo,-20.614518,-40.415382,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.5565934049,0.3893639973,0.5632787688,0.5845293888,Sudeste,31386.975378,0.272044743516,0.0281790232,0.3866838348,0.414862858,0.2620040722
74,73,Sudeste,NA,Tropical,-20.559544,-40.39181,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3875636262,0.3779573664,0.4307085478,0.39371724,Sudeste,3266.16012001,0.235725981529,0.0029323374,0.3350604217,0.3379927591,0.2134572367
75,74,Sudeste,NA,Dunas de Ule,-20.5421,-40.379861,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3685327458,0.3518647101,0.3626704535,0.3810555436,Sudeste,385.635803223,0.208533650681,3.462213e-4,0.296409299,0.2967555203,0.1874141136
76,75,Sudeste,NA,Guarapari - Ule,-20.541319,-40.378386,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3673795741,0.3514747726,0.3516004425,0.3796117778,Sudeste,385.635803223,0.208533650681,3.462213e-4,0.296409299,0.2967555203,0.1874141136
77,76,Sudeste,NA,Ponta da Fruta,-20.516837,-40.358133,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3623545686,0.3348469222,0.2828041927,0.37509683,Sudeste,61.8401260376,0.204122388514,5.55197e-5,0.2901391401,0.2901946598,0.1832706427
78,77,Sudeste,NA,Coral Dois,-20.448948,-40.3303,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3864929323,0.3773224777,0.2963222812,0.4033661514,Sudeste,4009.57268906,0.206700621505,0.0035997684,0.2938038351,0.2974036035,0.1878234065
79,78,Sudeste,NA,Ponta da Belina,-20.445827,-40.329245,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3758792667,0.3784983227,0.2861736119,0.3941572054,Sudeste,4009.57268906,0.196100589633,0.0035997684,0.2787369718,0.2823367402,0.1783080222
80,79,Sudeste,NA,Coral Um,-20.437659,-40.326007,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3606154481,0.3916219571,0.326484091,0.3762030124,Sudeste,4009.57268906,0.19309663776,0.0035997684,0.2744671608,0.2780669292,0.1756114494
537,536,Sudeste,Esperito Santo,Cemitério,-20.430439,-40.322749,3.5,2,Right,Sand-bar,Experienced surfers,1,2,0,3.5,Espírito Santo,0.3784161351,0.4150867953,0.439103643,0.4032848473,Sudeste,4009.57268906,0.180635739353,0.0035997684,0.2567552657,0.2603550341,0.1644256116
81,80,Sudeste,NA,"Barrao, Brazil",-20.427381,-40.320982,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3527814288,0.3942000403,0.4042154222,0.3732348917,Sudeste,4009.57268906,0.175322923489,0.0035997684,0.2492036402,0.2528034086,0.1596564292
82,81,Sudeste,NA,Barrinha,-20.422541,-40.321934,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3464501189,0.4022427501,0.4343759149,0.3677735412,Sudeste,4224.74667168,0.168780659359,0.0037929502,0.2399044795,0.2436974297,0.1539056046
434,433,Sudeste,Esperito Santo,Barra Sol,-20.384262,-40.310088,3.5,2,Right and left,Sand-bar,Experienced surfers,2,2,0,3.5,Espírito Santo,0.5115894981,0.3762079399,0.3307128237,0.5353890117,Sudeste,26426.3293648,0.256457733218,0.0237253873,0.3645284906,0.3882538779,0.2451993354
435,434,Sudeste,Esperito Santo,Secret,-20.379057,-40.307132,3,2,Right and left,Sand-bar,All surfers,2,2,1,3,Espírito Santo,0.5487929036,0.4031415582,0.3440805233,0.5996654816,Sudeste,30342.9153728,0.207996053233,0.0272416729,0.2956451591,0.322886832,0.2039171819
436,435,Sudeste,Esperito Santo,Coral do Céu,-20.3787,-40.286881,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1,2,0,3.5,Espírito Santo,0.3864153319,0.2796909373,0.3497401982,0.4089546404,Sudeste,26330.9994965,0.177827757082,0.0236398008,0.2527640055,0.2764038063,0.1745611144
437,436,Sudeste,Esperito Santo,Pompeia,-20.356919,-40.289633,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Espírito Santo,0.5126037062,0.4950129033,0.3238532451,0.5659624934,Sudeste,49153.7405357,0.165957347267,0.0441299099,0.2358914296,0.2800213395,0.1768457452
438,437,Sudeste,Esperito Santo,D2,-20.348965,-40.270665,3.5,3,Right,Reef-rocky,Experienced surfers,1,3,0,3.5,Espírito Santo,0.3307334984,0.3553614653,0.3498932549,0.3377668876,Sudeste,48607.5245628,0.167588348538,0.0436395207,0.2382097314,0.2818492521,0.1780001521
439,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317524,-40.288539,3,1,Left,Sand-bar,All surfers,1,1,1,3,Espírito Santo,0.6601818921,0.2627047017,0.1738649235,0.6303242556,Sudeste,546191.81587,0.164886096737,0.4903674748,0.2343687563,0.7247362311,0.4577026846
83,82,Sudeste,NA,Praia de Camburi,-20.279677,-40.248994,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.4857857228,0.39143992,0.1216740553,0.4273382133,Sudeste,420340.445417,0.204471836473,0.3773789295,0.2906358447,0.6680147742,0.4218805993
440,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804,-40.270987,3,1,Right and left,Beach-break,All surfers,2,1,1,3,Espírito Santo,0.7290989663,0.6030451006,0.453749529,0.6852271829,Sudeste,621289.916241,0.198994929849,0.5577900629,0.282850981,0.8406410439,0.5309016523
84,83,Sudeste,NA,Velzyland,-20.244839,-40.216205,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.393569041,0.2592112783,0.2847760423,0.3893263011,Sudeste,133114.212301,0.184657548693,0.1195090777,0.2624718571,0.3819809348,0.241237697
441,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.23655,-40.215025,3.5,2,Right,Point-break,Experienced surfers,1,2,0,3.5,Espírito Santo,0.4372988504,0.2856246842,0.3326458755,0.4105139997,Sudeste,117883.954449,0.281487212562,0.1058354508,0.4001053407,0.5059407915,0.31952377789999997
85,84,Sudeste,NA,Ponta da Cacao,-20.219573,-40.196268,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.2364893106,0.312661844,0.3456643235,0.1756917143,Sudeste,2208.23900986,0.311441333491,0.0019825427,0.4426820661,0.4446646088,0.2808251837
86,85,Sudeste,NA,"Manguinhos, Brazil",-20.199344,-40.190267,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.2692774807,0.2718408835,0.3208722331,0.1885974304,Sudeste,0,0.385970214149,0,0.5486172627,0.5486172627,0.3464758393
87,86,Sudeste,NA,Praia da Baleia,-20.171105,-40.184866,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.2966992771,0.2470594366,0.2493760191,0.2388737149,Sudeste,0,0.344539194043,0,0.4897272966,0.4897272966,0.3092842454
442,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101,-40.183461,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Espírito Santo,0.429479216,0.3392015947,0.3498909874,0.4202660393,Sudeste,0,0.305165892467,0,0.4337621673,0.4337621673,0.2739398142
443,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.13565,-40.180628,3,3,Right and left,Sand-bar,All surfers,2,3,1,3,Espírito Santo,0.4466159585,0.3919073337,0.2205280467,0.4402608597,Sudeste,275.664451599,0.308786354866,2.474898e-4,0.438908285,0.4391557748,0.2773461136
88,87,Sudeste,NA,Jacaraipe - Solemar,-20.109775,-40.171481,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3022155342,0.2438877115,0.20941174,0.265240865,Sudeste,10165.3503017,0.287549887721,0.0091263857,0.4087228146,0.4178492003,0.2638900783
89,88,Sudeste,NA,Xa,-20.107229,-40.171175,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3060443011,0.2420825203,0.2202653127,0.2698188881,Sudeste,11052.2202206,0.287549887721,0.0099226117,0.4087228146,0.4186454263,0.2643929299
90,89,Sudeste,NA,Nova Almeida,-20.058462,-40.183001,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.4033126123,0.3519663228,0.2525650957,0.381846922,Sudeste,29496.5396042,0.301238963519,0.0264818022,0.4281804386,0.4546622408,0.2871391263
91,90,Sudeste,NA,Praia Grande,-20.0471,-40.182743,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.4273823599,0.3882826237,0.3319695194,0.403150332,Sudeste,29496.5396042,0.324188260663,0.0264818022,0.460800522,0.4872823242,0.3077401382
444,443,Sudeste,Esperito Santo,Regencia,-19.659239,-39.841576,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,Espírito Santo,0.4250256275,0.4687690159,0.4167426015,0.4134172847,Sudeste,0,0.308473452433,0,0.4384635262,0.4384635262,0.2769089283
92,91,Sudeste,NA,Regencia,-19.562811,-39.764264,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.3602192128,0.4170869641,0.3673335273,0.3078217334,Sudeste,0,0.372027660006,0,0.5287993451,0.5287993451,0.333959956
93,92,Sudeste,NA,Guriri,-18.91075,-39.738564,NA,NA,NA,NA,NA,1,1,1,1,Espírito Santo,0.4352782689,0.4749064227,0.4382085187,0.2421414153,Sudeste,358143.949034,0.560672102476,0.3215393179,0.7969381648,1.1184774827,0.706367537
445,444,Sudeste,Esperito Santo,Guriri,-18.739378,-39.746389,3,2,Right and left,Beach-break,All surfers,2,2,1,3,Espírito Santo,0.622396397,0.4037187987,0.2914008379,0.6309891364,Sudeste,1647.98137474,0.384179977506,0.001479547,0.546072624,0.547552171,0.3458031873
538,537,Nordeste,Bahia Sul,Sirihyba,-14.9551509,-39.0073383,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.4888799343,0.4570521952,0.475806943,0.508739951,Nordeste,10649.5576,0.261789121751,0.0095611038,0.3721065152,0.381667619,0.2410398244
94,93,Nordeste,NA,Milionarios,-14.847631,-39.022942,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6837630165,0.8103145885,0.3766458116,0.6205909086,Nordeste,330584.048393,0.403077940942,0.2967962176,0.5729341501,0.8697303677,0.5492728349
446,445,Nordeste,Bahia Sul,Backdoor,-14.840603,-39.001465,3.5,2,Right,Point-break,Experienced surfers,1,2,0,3.5,Bahia,0.6642615869,0.6706069241,0.2320760061,0.5943448414,Nordeste,323090.724878,0.412567092769,0.2900687602,0.5864220109,0.8764907711,0.5535423258
95,94,Nordeste,NA,Sul,-14.83112,-39.022563,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6936543918,0.823299195,0.3931873213,0.6176544797,Nordeste,348174.332712,0.431777193382,0.3125886609,0.6137272081,0.926315869,0.5850090583
96,95,Nordeste,NA,Pedra da Cachorra,-14.821026,-39.023633,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6913689582,0.7956245134,0.3454888147,0.6080510419,Nordeste,353404.291454,0.445992996996,0.317284084,0.6339335219,0.9512176059,0.6007355962
97,96,Nordeste,NA,Jardim Atlantico,-14.815026,-39.0234,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6838114562,0.7894803284,0.4058248129,0.5964808959,Nordeste,354995.82058,0.450465829314,0.3187129485,0.6402911965,0.959004145,0.6056531368
98,97,Nordeste,NA,Baduska,-14.809442,-39.023423,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6810437095,0.7829786468,0.3833192486,0.587308705,Nordeste,356905.203964,0.464089307776,0.32042718059999997,0.6596555805,0.9800827611,0.6189652064
99,98,Nordeste,NA,Norte,-14.66009,-39.063007,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.3861375065,0.3696402189,0.3519945288,0.2632351781,Nordeste,45746.1833229,0.543310179317,0.0410706271,0.7722599632,0.8133305903,0.5136539043
100,99,Nordeste,NA,Havaizinho,-14.468062,-39.023161,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.4060038883,0.3331082093,0.2151369379,0.3542089707,Nordeste,14795.1863728,0.391096958005,0.0132830225,0.5559044058,0.5691874283,0.3594668002
447,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585,-39.006014,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.6223631063,0.5761145481,0.5621778399,0.6194148319,Nordeste,12836.895174,0.407080075326,0.0115248813,0.5786227756,0.5901476569,0.3727041029
448,447,Nordeste,Bahia Sul,Engenhoca,-14.352541,-39.00095,NA,4,Right and left,Beach-break,All surfers,2,4,1,1,Bahia,0.5775022214,0.5079695164,0.49195088,0.5431106244,Nordeste,61624.3232498,0.428594342723,0.0553259183,0.6092031107,0.664529029,0.4196791985
449,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344392,-39.001379,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.6880580625,0.5945020836,0.602803565,0.6805260974,Nordeste,61575.1819744,0.431223747607,0.0552817996,0.6129405414,0.668222341,0.4220116868
101,100,Nordeste,NA,Sao Jose,-14.316062,-38.990701,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5155880917,0.4780848562,0.4327407362,0.4622869473,Nordeste,58829.4741936,0.438954016451,0.0528167209,0.6239283295,0.6767450504,0.4273941512
450,449,Nordeste,Bahia Sul,Prainha,-14.297738,-38.981037,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Bahia,0.6948375539,0.6848396914,0.5851826669,0.6833501999,Nordeste,66404.6843243,0.442890563067,0.0596176955,0.6295237287,0.6891414242,0.4352230045
451,450,Nordeste,Bahia Sul,Tiririca,-14.28601,-38.982925,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Bahia,0.7036367113,0.7115304887,0.5950249611,0.6937649452,Nordeste,66404.6843243,0.444454228573,0.0596176955,0.6317463196,0.6913640151,0.436626668
